ida_id,name,jurisdiction,state
IDA_C115591F,BALODABAZAR-BHATAPARA(COLLECTOR BALODA BAZAR_IDA),Chhattisgarh,Chhattisgarh
IDA_0EAB1F92,KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA),Chhattisgarh,Chhattisgarh
IDA_17FC0613,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),Chhattisgarh,Chhattisgarh
IDA_9A59A65C,ALIGARH(DISTRICT MAGISTRATE ALIGARH_IDA),Uttar Pradesh,Uttar Pradesh
IDA_08DC1533,DODA(DEPUTY COMMISSIONER DODA_IDA),Jammu And Kashmir,Jammu And Kashmir
IDA_D82BC25E,HATHRAS(DISTRICT MAGISTRATE HATHRAS_IDA),Uttar Pradesh,Uttar Pradesh
IDA_8EEEF80B,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),Jammu And Kashmir,Jammu And Kashmir
IDA_830D584E,UDHAMPUR(DEPUTY COMMISSIONER UDHAMPUR_IDA),Jammu And Kashmir,Jammu And Kashmir
IDA_70FE8044,NUAPADA(DISTRICT COLLECTOR NUAPADA_IDA),Odisha,Odisha
IDA_E6AC1AD6,MAMIT(DEPUTY COMMISSIONER MAMIT),Mizoram,Mizoram
IDA_CAA43A80,RAMBAN(DEPUTY COMMISSIONER RAMBAN_IDA),Jammu And Kashmir,Jammu And Kashmir
IDA_106FDE76,JORHAT(DEPUTY COMMISSIONER JORHAT_IDA),Assam,Assam
IDA_F3FEFADD,AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),Uttar Pradesh,Uttar Pradesh
IDA_49FDCC25,CHARAIDEO(DEPUTY COMMISSIONER CHARAIDEO_IDA),Assam,Assam
IDA_CB6560BB,BIDAR(DEPUTY COMMISSIONER BIDAR_IDA),Karnataka,Karnataka
IDA_432F72E9,NALGONDA(DISTRICT COLLECTOR NALGONDA),Telangana,Telangana
IDA_E9AAA09A,SATARA(DISTRICT COLLECTOR SATARA_IDA),Maharashtra,Maharashtra
IDA_DD32BF98,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA),Telangana,Telangana
IDA_EDA99C0B,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),Telangana,Telangana
IDA_93AB7D00,"LUNGLEI(DEPUTY COMMISSIONER, LUNGLEI)",Mizoram,Mizoram
IDA_50D7AFFD,"SIAHA(DEPUTY COMMISSIONER, SIAHA)",Mizoram,Mizoram
IDA_34062E3E,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),Bihar,Bihar
IDA_9FDD8B8E,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Madhya Pradesh,Madhya Pradesh
IDA_B1C79B1D,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),Bihar,Bihar
IDA_3E4D8695,SHAHID BHAGAT SINGH NAGAR(DEPUTY COMMISSIONER SHAHID BHAGAT SINGH NAGAR_IDA),Punjab,Punjab
IDA_13F2B629,CHHATARPUR(DISTRICT COLLECTOR CHHATARPUR_IDA),Madhya Pradesh,Madhya Pradesh
IDA_E8D46BF3,RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA),Chhattisgarh,Chhattisgarh
IDA_CFCDBB19,SARANGARH-BILAIGARH(COLLECTOR SB_IDA),Chhattisgarh,Chhattisgarh
IDA_4F39F630,KARUR(DISTRICT COLLECTOR KARUR_IDA),Tamil Nadu,Tamil Nadu
IDA_ABEA812E,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Punjab,Punjab
IDA_D2FCF721,BHIWANI(DC CUM NODAL OFFICER MPLADS BHIWANI),Haryana,Haryana
IDA_4DAC40B5,KASARAGOD(DISTRICT COLLECTOR KASARAGOD_IDA),Kerala,Kerala
IDA_C8A216D8,DHARMAPURI(DISTRICT COLLECTOR DHARMAPURI_IDA),Tamil Nadu,Tamil Nadu
IDA_6B82FA00,ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),Uttar Pradesh,Uttar Pradesh
IDA_4016DF9A,SHAHDOL(DISTRICT COLLECTOR SHAHDOL_IDA),Madhya Pradesh,Madhya Pradesh
IDA_7267241E,SEONI(DISTRICT COLLECTOR SEONI_IDA),Madhya Pradesh,Madhya Pradesh
IDA_70689727,BIJAPUR(COLLECTOR BIJAPUR_IDA),Chhattisgarh,Chhattisgarh
IDA_7B5C3257,BHADOHI(DISTRICT MAGISTRATE BHADOHI_IDA),Uttar Pradesh,Uttar Pradesh
IDA_6E24274A,S.A.S NAGAR(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),Punjab,Punjab
IDA_04E09C0D,PERAMBALUR(DISTRICT COLLECTOR PERAMBALUR_IDA),Tamil Nadu,Tamil Nadu
IDA_27DC1FD1,MALDA(DISTRICT MAGISTRATE MALDA_IDA),West Bengal,West Bengal
IDA_C541B85A,"CHAMPHAI(DEPUTY COMMISIONER, CHAMPHAI)",Mizoram,Mizoram
IDA_D44AD73B,UDUPI(DEPUTY COMMISSIONER UDUPI_IDA),Karnataka,Karnataka
IDA_4732238F,MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA),West Bengal,West Bengal
IDA_58112F73,BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA),Karnataka,Karnataka
IDA_8251E230,THOOTHUKKUDI(DISTRICT COLLECTOR THOOTHUKUDI_IDA),Tamil Nadu,Tamil Nadu
IDA_D1038B87,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Uttar Pradesh,Uttar Pradesh
IDA_9948FCF4,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),Telangana,Telangana
IDA_EBED99D2,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Himachal Pradesh,Himachal Pradesh
IDA_2EB0D711,KHAGARIA(DISTRICT PLANNING OFFICER KHAGARIA_IDA),Bihar,Bihar
IDA_3A9C23E4,CHARKHI DADRI(DEPUTY COMMISSIONER CHARKHI DADRI_IDA),Haryana,Haryana
IDA_89F7AD34,PASCHIM BARDHAMAN(DISTRICT MAGISTRATE PASCHIM BARDHAMAN_IDA),West Bengal,West Bengal
IDA_1DBA7254,BASTI(DISTRICT MAGISTRATE BASTI_IDA),Uttar Pradesh,Uttar Pradesh
IDA_EDA23575,SINGRAULI(DISTRICT COLLECTOR SINGRAULI_IDA),Madhya Pradesh,Madhya Pradesh
IDA_3E36E5FD,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Uttar Pradesh,Uttar Pradesh
IDA_75C83000,GIR SOMNATH(DISTRICT COLLECTOR GIR SOMNATH_IDA),Gujarat,Gujarat
IDA_0A32AD80,RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA),Chhattisgarh,Chhattisgarh
IDA_77C5BAEC,MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA),Telangana,Telangana
IDA_FEE0F296,KURUKSHETRA(DEPUTY COMMISSIONER KURUKSHETRA_IDA),Haryana,Haryana
IDA_2584F199,KAITHAL(DC CUM NODAL OFFICERS MPLADS),Haryana,Haryana
IDA_084E1F48,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Himachal Pradesh,Himachal Pradesh
IDA_5B4F79DA,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),Chhattisgarh,Chhattisgarh
IDA_1F5E0564,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),Uttar Pradesh,Uttar Pradesh
IDA_778EF213,GYALSHING(DISTRICT COLLECTOR GYALSHING_IDA),Sikkim,Sikkim
IDA_6E8413BA,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),Gujarat,Gujarat
IDA_E92FFFFF,REWA(DISTRICT COLLECTOR REWA_IDA),Madhya Pradesh,Madhya Pradesh
IDA_6A25CC1F,BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA),Gujarat,Gujarat
IDA_F42CB82A,DEVBHUMI DWARKA(DISTRICT COLLECTOR DEVBHUMI DWARKA_IDA),Gujarat,Gujarat
IDA_FDB956A4,GANDHINAGAR(DISTRICT COLLECTOR GANDHINAGAR_IDA),Gujarat,Gujarat
IDA_A2F36ACF,GARIYABAND(COLLECTRO GARIABAND_IDA),Chhattisgarh,Chhattisgarh
IDA_F1D659C2,MAUGANJ(DISTRICT COLLECTOR MAUGANJ_IDA),Madhya Pradesh,Madhya Pradesh
IDA_200E270F,INDORE(DISTRICT COLLECTOR INDORE_IDA),Madhya Pradesh,Madhya Pradesh
IDA_8D2642D3,SALEM(DISTRICT COLLECTOR SALEM_IDA),Tamil Nadu,Tamil Nadu
IDA_E17DDE14,KATAKA(DISTRICT COLLECTOR CUTTACK_IDA),Odisha,Odisha
IDA_11AC0A5C,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),Karnataka,Karnataka
IDA_8BA36BBC,CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),Madhya Pradesh,Madhya Pradesh
IDA_531BA628,PANDHURNA(DISTRICT COLLECTOR PANDHURNA_IDA),Madhya Pradesh,Madhya Pradesh
IDA_FD7D988F,CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),Tamil Nadu,Tamil Nadu
IDA_B0096DB0,ALLURI SITHARAMA RAJU(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),Andhra Pradesh,Andhra Pradesh
IDA_D2EA8DCE,DHAR(DISTRICT COLLECTOR DHAR_IDA),Madhya Pradesh,Madhya Pradesh
IDA_CFB0FCAB,BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),Chhattisgarh,Chhattisgarh
IDA_C2D43B8E,NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA),Madhya Pradesh,Madhya Pradesh
IDA_5CF457F5,MUNGELI(COLLECTOR MUNGELI_IDA),Chhattisgarh,Chhattisgarh
IDA_FC655512,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),Uttar Pradesh,Uttar Pradesh
IDA_25AA84DA,KATIHAR(DISTRICT PLANNING OFFICER KATIHAR_IDA),Bihar,Bihar
IDA_0280A381,NARSIMHAPUR(DISTRICT COLLECTOR NARSINGHPUR_IDA),Madhya Pradesh,Madhya Pradesh
IDA_53B376D2,TIKAMGARH(DISTRICT COLLECTOR TIKAMGARH_IDA),Madhya Pradesh,Madhya Pradesh
IDA_554269D1,BAHRAICH(DISTRICT MAGISTRAE BAHRAICH_IDA),Uttar Pradesh,Uttar Pradesh
IDA_39A03D3A,NIWARI(DISTRICT COLLECTOR NIWARI_IDA),Madhya Pradesh,Madhya Pradesh
IDA_A652FB1A,SOUTH(COMMISSIONER SOUTH),Delhi,Delhi
IDA_E06B753E,CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),Delhi,Delhi
IDA_97FB14D6,RAISEN(DISTRICT COLLECTOR RAISEN_IDA),Madhya Pradesh,Madhya Pradesh
IDA_749D72D3,SRI SATHYA SAI(DISTRICT COLLECTOR SRI SATHYA SAI_IDA),Andhra Pradesh,Andhra Pradesh
IDA_36662942,MAU(DISTRICT MAGISTRATE MAU_IDA),Uttar Pradesh,Uttar Pradesh
IDA_33C7936D,JANGOAN(DISTRICT COLLECTOR JANGAON_IDA),Telangana,Telangana
IDA_A5F6FBDD,RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),Odisha,Odisha
IDA_338F0DA9,GHAZIABAD(DISTRICT MAGISTRAE GHAZIABAD_IDA),Uttar Pradesh,Uttar Pradesh
IDA_42189038,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Rajasthan,Rajasthan
IDA_308049AE,BARAN(DISTRICT COLLECTOR BARAN_IDA),Rajasthan,Rajasthan
IDA_08F5BC82,SOUTH EAST(COMMISSIONER MCD SOUTH EAST_IDA),Delhi,Delhi
IDA_5CA52CF9,MARIGAON(DISTRICT DEVELOPMENT COMMISSIONER MORIGAON),Assam,Assam
IDA_5F57C3D3,HISAR(DEPUTY COMMISSIONER HISSAR_IDA),Haryana,Haryana
IDA_DE5F27D7,NORTH GARO HILLS(DEPUTY COMMISSIONER NORTH GARO HILLS RESUBELPARA_IDA),Meghalaya,Meghalaya
IDA_C2F71499,SHAJAPUR(DISTRICT COLLECTOR SHAJAPUR_IDA),Madhya Pradesh,Madhya Pradesh
IDA_3726E263,BALRAMPUR(DISTRICT MAGISTRATE BALRAMPUR_IDA),Uttar Pradesh,Uttar Pradesh
IDA_38C9F641,EAST GARO HILLS(DEPUTY COMMISSIONER EAST GARO HILLS WILLIAMNAGAR_IDA),Meghalaya,Meghalaya
IDA_9743877C,KORAPUT(DISTRICT COLLECTOR KORAPUT_IDA),Odisha,Odisha
IDA_76B6ECDA,SIVASAGAR(DEPUTY COMMISSIONER SIVSAGAR_IDA),Assam,Assam
IDA_1AE2D8DC,JIND(DEPUTY COMMISSIONER JIND),Haryana,Haryana
IDA_A1B74840,TEHRI GARHWAL(DISTRICT MAGISTRATE TEHRI GARHWAL_IDA),Uttarakhand,Uttarakhand
IDA_AE6F248E,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),Uttarakhand,Uttarakhand
IDA_DCBB9F17,WEST KARBI ANGLONG(DISTRICT COMMISSIONER WEST KARBI ANGLONG),Assam,Assam
IDA_E26F7F16,CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA),Karnataka,Karnataka
IDA_039D34F8,MAHRAJGANJ(DISTRICT MAGISTRAE MAHARAJGANJ_IDA),Uttar Pradesh,Uttar Pradesh
IDA_D1F58634,BALLARI(DEPUTY COMMISSIONER BELLARY_IDA),Karnataka,Karnataka
IDA_55FFBF54,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),Uttar Pradesh,Uttar Pradesh
IDA_AFAA4CD1,YAMUNANAGAR(DEPUTY COMMISSIONER YAMUNANAGAR_IDA),Haryana,Haryana
IDA_EEE5BAC6,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Gujarat,Gujarat
IDA_F59F89AA,SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),Bihar,Bihar
IDA_9F5F0802,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),Karnataka,Karnataka
IDA_DEA48454,VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA),Bihar,Bihar
IDA_9C593982,MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3),Telangana,Telangana
IDA_42D40909,SOUTH GARO HILLS(DEPUTY COMMISSIONER BAGHMARA_IDA),Meghalaya,Meghalaya
IDA_2BEAF4AB,KASGANJ(DISTRICT MAGISTRATE KASGANJ KANSHIRAMNAGAR_IDA),Uttar Pradesh,Uttar Pradesh
IDA_12611517,SOUTH WEST GARO HILLS(DEPUTY COMMISSIONER SOUTH WEST GARO HILLS AMPATI_IDA),Meghalaya,Meghalaya
IDA_2FBF89EA,UKHRUL(DEPUTY COMMISSIONER UKHRUL_IDA),Manipur,Manipur
IDA_62FE4D99,SANCHOR(DISTRICT COLLECTOR SANCHOR_IDA),Rajasthan,Rajasthan
IDA_6EC5509C,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),Bihar,Bihar
IDA_DD976DCF,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),Rajasthan,Rajasthan
IDA_39EF6F0C,KANNAUJ(DISTRICT MAGISTRATE KANNAUJ_IDA),Uttar Pradesh,Uttar Pradesh
IDA_0C9FB02A,BHARUCH(DISTRICT COLLECTOR BROACH_IDA),Gujarat,Gujarat
IDA_9841661B,CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),Chandigarh,Chandigarh
IDA_E4C2F350,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Karnataka,Karnataka
IDA_DA4F08D3,BARA BANKI(DISTRICT MAGISTRATE BARABANKI_IDA),Uttar Pradesh,Uttar Pradesh
IDA_44422A6C,CHURACHANDPUR(DEPUTY COMMISSIONER CHURACHANDPUR MPLADS_IDA),Manipur,Manipur
IDA_78380141,ANANTHAPURAMU(DISTRICT COLLECTOR ANANTAPUR_IDA),Andhra Pradesh,Andhra Pradesh
IDA_978A19D1,SOUTH GOA(DISTRICT COLLECTOR SOUTH GOA_IDA),Goa,Goa
IDA_6462B857,PANNA(DISTRICT COLLECTOR PANNA_IDA),Madhya Pradesh,Madhya Pradesh
IDA_35ED534E,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),Telangana,Telangana
IDA_99AA439C,WARANGAL(DISTRICT COLLECTOR WARANGAL_IDA),Telangana,Telangana
IDA_359B2D66,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),Karnataka,Karnataka
IDA_7E2C512D,PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA),Kerala,Kerala
IDA_E1B69C58,KOLAR(DEPUTY COMMISSIONER KOLAR_IDA),Karnataka,Karnataka
IDA_9CC854AF,DHALAI(DISTRICT MAGISTRATE DHALAI_IDA),Tripura,Tripura
IDA_64395573,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),Odisha,Odisha
IDA_00820382,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),Punjab,Punjab
IDA_4DA5521F,DINDORI(DISTRICT COLLECTOR DINDORI_IDA),Madhya Pradesh,Madhya Pradesh
IDA_534BAB42,DUDU(DISTRICT COLLECTOR DUDU_IDA),Rajasthan,Rajasthan
IDA_41F596C3,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Karnataka,Karnataka
IDA_E1087A72,"EAST KHASI HILLS(DEPUTY COMMISSIONER, EAST KHASI HILLS DISTRICT)",Meghalaya,Meghalaya
IDA_F7953410,BEED(DISTRICT COLLECTOR BEED_IDA),Maharashtra,Maharashtra
IDA_99BB6494,MAHENDRAGARH(DEPUTY COMMISSIONER MAHENDRAGARH_IDA),Haryana,Haryana
IDA_CD0A8AE6,MANDLA(DISTRICT COLLECTOR MANDLA_IDA),Madhya Pradesh,Madhya Pradesh
IDA_8B6F402B,KENDUJHAR(DISTRICT COLLECTOR KEONJHAR_IDA),Odisha,Odisha
IDA_25E69D76,NANDYAL(DISTRICT COLLECTOR NANDYAL_IDA),Andhra Pradesh,Andhra Pradesh
IDA_91FA2AE4,JALORE(DISTRICT COLLECTOR JALORE_IDA),Rajasthan,Rajasthan
IDA_AF59C9BE,SURYAPET(DISTRICT COLLECTOR SURYAPET),Telangana,Telangana
IDA_DD318213,NEEM KA THANA(DISTRICT COLLECTOR NEEM KA THANA_IDA),Rajasthan,Rajasthan
IDA_3F9ACCEF,SURAJPUR(DISTRICT COLLECTOR SURAJPUR_IDA),Chhattisgarh,Chhattisgarh
IDA_CFFB94CA,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),Madhya Pradesh,Madhya Pradesh
IDA_3CF0BBBA,DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA),Karnataka,Karnataka
IDA_7F9E822D,EAST JAINTIA HILLS(DEPUTY COMMISSIONER EAST JAINTIA HILLS KHLIEHRIAT_IDA),Meghalaya,Meghalaya
IDA_19B622AD,BANKA(DISTRICT PLANNING OFFICER BANKA_IDA),Bihar,Bihar
IDA_33D18590,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),Delhi,Delhi
IDA_B160A2AD,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Uttar Pradesh,Uttar Pradesh
IDA_D7C76E8A,MATHURA(DISTRICT MAGISTRAE MATHURA_IDA),Uttar Pradesh,Uttar Pradesh
IDA_2C3FFA9A,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Karnataka,Karnataka
IDA_95358BBF,WEST(COMMISSIONER MCD WEST),Delhi,Delhi
IDA_2502613E,RAIGAD(DISTRICT COLLECTOR RAIGAD_IDA),Maharashtra,Maharashtra
IDA_F106E777,CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR),Karnataka,Karnataka
IDA_9002B7C1,SANGLI(DISTRICT COLLECTOR SANGLI_IDA),Maharashtra,Maharashtra
IDA_6BCA94A4,PATAN(DISTRICT COLLECTOR PATAN_IDA),Gujarat,Gujarat
IDA_482CF9AE,KODAGU(DEPUTY COMMSIONER KODAGU_IDA),Karnataka,Karnataka
IDA_B1E98A04,"RANIPET(DISTRICT COLLECTOR, RANIPET_2)",Tamil Nadu,Tamil Nadu
IDA_2E77274F,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),Gujarat,Gujarat
IDA_49BB057B,BOTAD(DISTRICT COLLECTOR BOTAD_IDA),Gujarat,Gujarat
IDA_93E69E45,SURENDRANAGAR(DISTRICT COLLECTOR SURENDRANAGAR_IDA),Gujarat,Gujarat
IDA_9AA1BF7F,KENDRAPADA(DISTRICT COLLECTOR KENDRAPARA_IDA),Odisha,Odisha
IDA_02031764,MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA),Uttar Pradesh,Uttar Pradesh
IDA_DC3D7805,KHERI(DISTRICT MAGISTRAE KHERI_IDA),Uttar Pradesh,Uttar Pradesh
IDA_337EC4E9,JAMUI(DISTRICT PLANNING OFFICER JAMUI_IDA),Bihar,Bihar
IDA_2FAD3C94,SHEIKHPURA(DISTRICT PLANNING OFFICER SHEIKHPURA_IDA),Bihar,Bihar
IDA_8729CDC4,MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA),Bihar,Bihar
IDA_5226888B,MEDAK(COLLECTOR MEDAK DISTRICT),Telangana,Telangana
IDA_5255A2E4,THE NILGIRIS(DISTRICT COLLECTOR NILGIRIS_IDA),Tamil Nadu,Tamil Nadu
IDA_68423A57,"MAJULI(DISTRICT COMMISSIONER, MAJULI)",Assam,Assam
IDA_22B598BB,JAYASHANKAR BHUPALAPALLY(DISTRICT COLLECTOR JAYASHANKAR BHUPALPALLY_IDA),Telangana,Telangana
IDA_929F2CC3,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),Jammu And Kashmir,Jammu And Kashmir
IDA_B2BADD4C,EASTERN WEST KHASI HILLS(DEPUTY COMMISSIONER EASTERN WEST KHASI HILLS MAIRANG_IDA),Meghalaya,Meghalaya
IDA_97489394,SANGAREDDY(DISTRICT COLLECTOR SANGAREDDY_IDA),Telangana,Telangana
IDA_FC4CDCED,SOUTH WEST KHASI HILLS(DEPUTY COMMISSIONER SOUTH WEST KHASI HILLS MAWKRYWAT_IDA),Meghalaya,Meghalaya
IDA_32D3C1AF,BEMETARA(COLLECTOR BEMETARA_IDA),Chhattisgarh,Chhattisgarh
IDA_A04FA6FA,WEST JAINTIA HILLS(DEPUTY COMMISSIONER WEST JAINTIA HILLS JOWAI_IDA),Meghalaya,Meghalaya
IDA_FC381EA3,JAMNAGAR(DISTRICT COLLECTOR JAMNAGAR_IDA),Gujarat,Gujarat
IDA_7088C48C,ALIRAJPUR(DISTRICT COLLECTOR ALIRAJPUR_IDA),Madhya Pradesh,Madhya Pradesh
IDA_BFF7557E,WEST KHASI HILLS(DEPUTY COMMISSIONER WEST KHASI HILLS NONGSTOIN_IDA),Meghalaya,Meghalaya
IDA_53F6D914,RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),Meghalaya,Meghalaya
IDA_D3610B1E,SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),Bihar,Bihar
IDA_358F2530,SANT KABIR NAGAR(DISTRICT MAGISTRATE SANT KABIR NAGAR_2),Uttar Pradesh,Uttar Pradesh
IDA_E25937C2,BISWANATH(DEPUTY COMMISSIONER BISWANATH_IDA),Assam,Assam
IDA_523EBA83,"SONITPUR(DEPUTY COMMISSIONER SONITPUR, TEZPUR)",Assam,Assam
IDA_09325865,ANOOPGARH(DISTRICT COLLECTOR ANOOPGARH_IDA),Rajasthan,Rajasthan
IDA_A7F9A6DB,CHHATRAPATI SAMBHAJINAGAR(DISTRICT COLLECTOR AURANGABAD_IDA),Maharashtra,Maharashtra
IDA_CCFE70FF,PATHANKOT(DEPUTY COMMISSIONER PATHANKOT_IDA),Punjab,Punjab
IDA_B1972237,IMPHAL WEST(DEPUTY COMMISSIONER IMPHAL WEST MPLADS_IDA),Manipur,Manipur
IDA_34EA6096,IMPHAL EAST(DEPUTY COMMISSIONER IMPHAL EAST_IDA),Manipur,Manipur
IDA_8AECC205,THOUBAL(DEPUTY COMMISSIONER THOUBAL MPLADS_IDA),Manipur,Manipur
IDA_1AF0A68A,GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA),Punjab,Punjab
IDA_EDF246FF,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Uttar Pradesh,Uttar Pradesh
IDA_3D046B79,SRIKAKULAM(DISTRICT COLLECTOR SRIKAKULAM_IDA),Andhra Pradesh,Andhra Pradesh
IDA_25FC221B,KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA),Telangana,Telangana
IDA_FD2ED583,BISHNUPUR(DEPUTY COMMISSIONER BISHNUPUR_IDA),Manipur,Manipur
IDA_57D106B9,GADCHIROLI(DISTRICT COLLECTOR GADCHIROLI_IDA),Maharashtra,Maharashtra
IDA_FFE69D96,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),Kerala,Kerala
IDA_B06423A0,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),Maharashtra,Maharashtra
IDA_55249D48,RATLAM(DISTRICT COLLECTOR RATLAM_IDA),Madhya Pradesh,Madhya Pradesh
IDA_8829C3E6,SHAHPURA(DISTRICT COLLECTOR SHAHPURA_IDA),Rajasthan,Rajasthan
IDA_07214B31,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),Andhra Pradesh,Andhra Pradesh
IDA_917AEF95,KHAIRTHAL-TIJARA(DISTRICT COLLECTOR KHAIRTHAL TIJARA_IDA),Rajasthan,Rajasthan
IDA_86163CE1,MYSURU(DEPUTY COMMISSIONER MYSORE_IDA),Karnataka,Karnataka
IDA_8B3D6890,WEST TRIPURA(DISTRICT MAGISTRATE WEST TRIPURA_IDA),Tripura,Tripura
IDA_8FF87239,NASHIK(DISTRICT COLLECTOR NASHIK_IDA),Maharashtra,Maharashtra
IDA_1D664172,BALOTRA(DISTRICT COLLECTOR BALOTRA_IDA),Rajasthan,Rajasthan
IDA_F5D7B98F,BARMER(DISTRICT COLLECTOR BARMER_IDA),Rajasthan,Rajasthan
IDA_709B5F8F,GANJAM(DISTRICT COLLECTOR GANJAM_IDA),Odisha,Odisha
IDA_2BB2BE92,JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA),Rajasthan,Rajasthan
IDA_89B4A1A3,MORADABAD(DISTRICT MAGISTRATE MORADABAD_IDA),Uttar Pradesh,Uttar Pradesh
IDA_4EC93C7D,WARDHA(DISTRICT COLLECTOR WARDHA_IDA),Maharashtra,Maharashtra
IDA_49700787,KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA),Maharashtra,Maharashtra
IDA_62745BBE,MALERKOTLA(DEPUTY COMMISSIONER MALERKOTLA_IDA),Punjab,Punjab
IDA_8BF2058F,DHAMTARI(DISTRICT COLLECTOR DHAMTARI_IDA),Chhattisgarh,Chhattisgarh
IDA_67D10614,MADHEPURA(DISTRICT PLANNING OFFICER MADHEPURA_IDA),Bihar,Bihar
IDA_98ED30E7,VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA),Karnataka,Karnataka
