txn_id,work_id,vendor_id,amount,txn_date,payment_status
3365,1346,19,95725000,2024-02-23,Completed
3366,1346,19,95725000,2024-05-17,Completed
3367,1346,19,95725000,2024-08-18,Completed
3368,1346,19,95725000,2024-08-27,Completed
3369,1347,82,221300000,2024-06-01,Completed
3370,1347,82,221300000,2024-10-22,Completed
3371,1348,78,404500000,2025-05-14,Completed
3372,1349,82,93333333,2025-12-20,Completed
3373,1349,82,93333333,2025-09-04,Completed
3374,1349,82,93333333,2025-08-25,Completed
3375,1350,65,162400000,2024-11-21,Completed
3376,1351,20,153200000,2024-07-05,Completed
3377,1351,20,153200000,2024-06-13,Completed
3378,1352,165,118500000,2025-04-21,Completed
3379,1352,165,118500000,2025-03-27,Completed
3380,1352,165,118500000,2025-06-15,Completed
3381,1352,165,118500000,2025-04-22,Completed
3382,1353,17,217400000,2025-04-20,Completed
3383,1354,41,99950000,2024-12-23,Completed
3384,1354,41,99950000,2025-02-08,Completed
3385,1355,42,98191711,2024-03-28,Completed
3386,1355,42,98191711,2024-04-30,Completed
3387,1355,42,98191711,2024-07-01,Completed
3388,1355,42,98191711,2024-08-04,Completed
3389,1356,141,117175000,2024-09-18,Completed
3390,1356,141,117175000,2024-03-07,Completed
3391,1356,141,117175000,2024-09-11,Completed
3392,1356,141,117175000,2024-08-22,Completed
3393,1357,115,346000000,2024-08-01,Completed
3394,1358,133,38575000,2024-07-14,Completed
3395,1358,133,38575000,2024-04-21,Completed
3396,1358,133,38575000,2025-01-16,Completed
3397,1358,133,38575000,2024-05-01,Completed
3398,1359,116,92333333,2025-12-16,Completed
3399,1359,116,92333333,2025-09-06,Completed
3400,1359,116,92333333,2025-07-08,Completed
3401,1360,5,115050000,2026-05-10,Completed
3402,1360,5,115050000,2025-08-14,Completed
3403,1361,64,224150000,2025-07-01,Completed
3404,1361,64,224150000,2025-10-21,Completed
3405,1362,184,34475000,2025-01-13,Completed
3406,1362,184,34475000,2024-09-16,Completed
3407,1362,184,34475000,2024-09-25,Completed
3408,1362,184,34475000,2024-07-20,Completed
3409,1363,179,43275000,2024-01-25,Completed
3410,1363,179,43275000,2024-10-17,Completed
3411,1363,179,43275000,2024-06-01,Completed
3412,1363,179,43275000,2024-04-28,Completed
3413,1364,196,78450000,2024-10-10,Completed
3414,1364,196,78450000,2025-01-03,Completed
3415,1364,196,78450000,2024-09-08,Completed
3416,1364,196,78450000,2024-08-05,Completed
3417,1365,83,126966666,2025-07-25,Completed
3418,1365,83,126966666,2025-08-15,Completed
3419,1365,83,126966666,2025-07-16,Completed
3420,1366,153,34300000,2024-11-23,Completed
3421,1366,153,34300000,2024-12-04,Completed
3422,1366,153,34300000,2024-06-02,Completed
3423,1367,144,136066666,2026-05-15,Completed
3424,1367,144,136066666,2025-12-01,Completed
3425,1367,144,136066666,2025-12-07,Completed
3426,1368,23,39850000,2025-01-04,Completed
3427,1368,23,39850000,2025-02-08,Completed
3428,1369,63,127550000,2025-07-08,Completed
3429,1369,63,127550000,2025-04-21,Completed
3430,1370,75,118800000,2025-01-23,Completed
3431,1370,75,118800000,2025-01-02,Completed
3432,1371,146,396700000,2025-07-25,Completed
3433,1372,200,162466666,2024-06-16,Completed
3434,1372,200,162466666,2024-06-03,Completed
3435,1372,200,162466666,2024-12-15,Completed
3436,1373,95,190700000,2024-10-18,Completed
3437,1374,125,144733333,2024-10-19,Completed
3438,1374,125,144733333,2025-01-21,Completed
3439,1374,125,144733333,2024-10-02,Completed
3440,1375,81,45675000,2025-05-13,Completed
3441,1375,81,45675000,2025-03-05,Completed
3442,1375,81,45675000,2025-07-30,Completed
3443,1375,81,45675000,2025-10-26,Completed
3444,1376,78,164500000,2025-05-08,Completed
3445,1376,78,164500000,2025-02-18,Completed
3446,1376,78,164500000,2025-07-08,Completed
3447,1377,198,51133333,2025-11-20,Completed
3448,1377,198,51133333,2025-08-19,Completed
3449,1377,198,51133333,2026-01-18,Completed
3450,1378,181,224550000,2024-12-12,Completed
3451,1378,181,224550000,2025-03-22,Completed
3452,1379,186,15850000,2025-09-11,Completed
3453,1379,186,15850000,2025-10-15,Completed
3454,1379,186,15850000,2025-10-15,Completed
3455,1379,186,15850000,2025-08-28,Completed
3456,1380,160,83666666,2026-01-18,Completed
3457,1380,160,83666666,2025-08-07,Completed
3458,1380,160,83666666,2026-01-06,Completed
3459,1381,93,28475000,2025-10-04,Completed
3460,1381,93,28475000,2026-05-17,Completed
3461,1381,93,28475000,2025-10-18,Completed
3462,1381,93,28475000,2026-03-13,Completed
3463,1382,30,19666666,2024-06-26,Completed
3464,1382,30,19666666,2024-06-08,Completed
3465,1382,30,19666666,2025-02-11,Completed
3466,1383,178,17425000,2026-03-17,Completed
3467,1383,178,17425000,2026-03-07,Completed
3468,1383,178,17425000,2026-02-13,Completed
3469,1383,178,17425000,2026-03-28,Completed
3470,1384,143,409100000,2025-12-01,Completed
3471,1385,69,119833333,2025-09-06,Completed
3472,1385,69,119833333,2025-09-05,Completed
3473,1385,69,119833333,2025-10-03,Completed
3474,1386,190,137950000,2025-08-03,Completed
3475,1386,190,137950000,2026-03-26,Completed
3476,1387,58,399700000,2025-01-01,Completed
3477,1388,128,66875000,2025-05-18,Completed
3478,1388,128,66875000,2025-11-02,Completed
3479,1388,128,66875000,2025-04-22,Completed
3480,1388,128,66875000,2025-04-04,Completed
3481,1389,184,144700000,2025-02-08,Completed
3482,1389,184,144700000,2025-05-21,Completed
3483,1389,184,144700000,2024-11-12,Completed
3484,1390,119,83633333,2023-12-26,Completed
3485,1390,119,83633333,2024-09-30,Completed
3486,1390,119,83633333,2024-08-13,Completed
3487,1391,151,130500000,2025-03-11,Completed
3488,1391,151,130500000,2025-06-29,Completed
3489,1392,57,129333333,2024-08-30,Completed
3490,1392,57,129333333,2024-11-21,Completed
3491,1392,57,129333333,2024-10-11,Completed
3492,1393,85,24150000,2025-10-25,Completed
3493,1393,85,24150000,2025-03-12,Completed
3494,1393,85,24150000,2025-08-14,Completed
3495,1393,85,24150000,2025-09-02,Completed
3496,1394,75,224250000,2025-12-19,Completed
3497,1394,75,224250000,2026-01-01,Completed
3498,1395,83,325300000,2024-11-15,Completed
3499,1396,44,86450000,2025-01-03,Completed
3500,1396,44,86450000,2024-12-09,Completed
3501,1397,92,627006559,2025-06-14,Completed
3502,1398,186,189200000,2024-04-06,Completed
3503,1399,161,141500000,2024-12-23,Completed
3504,1399,161,141500000,2024-05-23,Completed
3505,1400,149,93050000,2025-04-04,Completed
3506,1400,149,93050000,2025-02-15,Completed
3507,1400,149,93050000,2025-05-03,Completed
3508,1400,149,93050000,2025-01-19,Completed
3509,1401,86,130800000,2025-06-27,Completed
3510,1401,86,130800000,2025-07-13,Completed
3511,1401,86,130800000,2025-11-03,Completed
3512,1402,29,40050000,2025-10-27,Completed
3513,1402,29,40050000,2026-04-19,Completed
3514,1403,10,140700000,2025-06-29,Completed
3515,1403,10,140700000,2025-06-05,Completed
3516,1404,98,110900000,2024-05-31,Completed
3517,1404,98,110900000,2024-02-19,Completed
3518,1405,145,92275000,2025-10-13,Completed
3519,1405,145,92275000,2025-12-17,Completed
3520,1405,145,92275000,2025-07-08,Completed
3521,1405,145,92275000,2025-10-15,Completed
3522,1406,33,50175000,2025-09-01,Completed
3523,1406,33,50175000,2026-03-22,Completed
3524,1406,33,50175000,2026-01-03,Completed
3525,1406,33,50175000,2025-09-29,Completed
3526,1407,104,123300000,2024-10-26,Completed
3527,1407,104,123300000,2025-02-24,Completed
3528,1408,34,115166666,2025-01-13,Completed
3529,1408,34,115166666,2025-03-06,Completed
3530,1408,34,115166666,2025-09-16,Completed
3531,1409,117,107433333,2025-02-15,Completed
3532,1409,117,107433333,2024-12-06,Completed
3533,1409,117,107433333,2025-02-14,Completed
3534,1410,71,101575000,2025-08-04,Completed
3535,1410,71,101575000,2025-03-25,Completed
3536,1410,71,101575000,2025-07-30,Completed
3537,1410,71,101575000,2025-06-18,Completed
3538,1411,81,64600000,2026-04-04,Completed
3539,1412,22,102700000,2025-07-02,Completed
3540,1412,22,102700000,2025-10-08,Completed
3541,1412,22,102700000,2025-10-21,Completed
3542,1413,149,231600000,2025-06-16,Completed
3543,1414,37,274100000,2024-11-04,Completed
3544,1415,189,152266666,2025-02-02,Completed
3545,1415,189,152266666,2025-04-04,Completed
3546,1415,189,152266666,2025-06-22,Completed
3547,1416,105,15400000,2024-02-09,Completed
3548,1416,105,15400000,2024-03-20,Completed
3549,1416,105,15400000,2024-04-05,Completed
3550,1416,105,15400000,2024-06-10,Completed
3551,1417,153,130300000,2025-01-12,Completed
3552,1417,153,130300000,2024-08-29,Completed
3553,1418,73,56200000,2025-03-20,Completed
3554,1418,73,56200000,2025-07-03,Completed
3555,1419,145,37350000,2026-04-03,Completed
3556,1419,145,37350000,2025-09-16,Completed
3557,1419,145,37350000,2026-03-19,Completed
3558,1419,145,37350000,2025-12-05,Completed
3559,1420,180,194500000,2024-11-28,Completed
3560,1421,175,159200000,2024-04-16,Completed
3561,1421,175,159200000,2024-09-22,Completed
3562,1421,175,159200000,2024-10-17,Completed
3563,1422,37,223900000,2025-06-30,Completed
3564,1423,32,367200000,2024-11-16,Completed
3565,1424,120,21333333,2025-08-19,Completed
3566,1424,120,21333333,2025-01-22,Completed
3567,1424,120,21333333,2025-06-29,Completed
3568,1425,80,119100000,2024-09-20,Completed
3569,1425,80,119100000,2024-10-20,Completed
3570,1425,80,119100000,2024-10-19,Completed
3571,1425,80,119100000,2024-07-03,Completed
3572,1426,54,103233333,2025-09-27,Completed
3573,1426,54,103233333,2025-11-01,Completed
3574,1426,54,103233333,2025-10-06,Completed
3575,1427,92,87166666,2024-06-17,Completed
3576,1427,92,87166666,2023-12-28,Completed
3577,1427,92,87166666,2024-08-17,Completed
3578,1428,101,191650000,2025-11-12,Completed
3579,1428,101,191650000,2025-12-05,Completed
3580,1429,65,115633333,2025-02-27,Completed
3581,1429,65,115633333,2024-11-20,Completed
3582,1429,65,115633333,2024-12-20,Completed
3583,1430,82,90200000,2026-06-15,Completed
3584,1431,62,44066666,2024-10-10,Completed
3585,1431,62,44066666,2024-04-25,Completed
3586,1431,62,44066666,2024-08-26,Completed
3587,1432,168,162100000,2025-10-24,Completed
3588,1433,83,191250000,2024-05-26,Completed
3589,1433,83,191250000,2024-10-03,Completed
3590,1434,112,31850000,2026-02-22,Completed
3591,1434,112,31850000,2025-10-07,Completed
3592,1435,181,101800000,2025-08-30,Completed
3593,1435,181,101800000,2025-05-22,Completed
3594,1436,101,387100000,2024-09-15,Completed
3595,1437,38,17033333,2025-03-14,Completed
3596,1437,38,17033333,2025-04-12,Completed
3597,1437,38,17033333,2025-03-10,Completed
3598,1438,176,239100000,2024-11-20,Completed
3599,1439,103,138250000,2024-04-07,Completed
3600,1439,103,138250000,2024-02-18,Completed
3601,1440,89,56800000,2024-10-15,Completed
3602,1440,89,56800000,2024-09-28,Completed
3603,1440,89,56800000,2024-12-09,Completed
3604,1441,156,109650000,2025-12-22,Completed
3605,1441,156,109650000,2025-12-22,Completed
3606,1442,115,264365636,2025-06-03,Completed
3607,1442,115,264365636,2025-09-18,Completed
3608,1442,115,264365636,2025-04-16,Completed
3609,1443,55,399100000,2025-07-01,Completed
3610,1444,96,137850000,2026-04-21,Completed
3611,1444,96,137850000,2025-12-09,Completed
3612,1445,17,224000000,2025-07-27,Completed
3613,1445,17,224000000,2025-10-16,Completed
3614,1446,167,68150000,2024-10-28,Completed
3615,1446,167,68150000,2024-11-19,Completed
3616,1446,167,68150000,2025-08-04,Completed
3617,1446,167,68150000,2024-12-11,Completed
3618,1447,146,128250000,2026-04-16,Completed
3619,1447,146,128250000,2026-05-02,Completed
3620,1448,111,106033333,2024-11-25,Completed
3621,1448,111,106033333,2025-07-29,Completed
3622,1448,111,106033333,2025-03-04,Completed
3623,1449,64,199000000,2026-03-30,Completed
3624,1449,64,199000000,2026-06-22,Completed
3625,1450,86,62650000,2025-01-11,Completed
3626,1450,86,62650000,2025-06-09,Completed
3627,1450,86,62650000,2025-02-27,Completed
3628,1450,86,62650000,2025-05-20,Completed
3629,1451,162,28100000,2025-07-01,Completed
3630,1451,162,28100000,2025-09-21,Completed
3631,1451,162,28100000,2026-02-03,Completed
3632,1451,162,28100000,2026-01-06,Completed
3633,1452,87,161100000,2025-01-31,Completed
3634,1453,75,74250000,2024-10-30,Completed
3635,1453,75,74250000,2025-03-06,Completed
3636,1454,50,489800000,2025-06-10,Completed
3637,1455,138,150333333,2024-07-14,Completed
3638,1455,138,150333333,2024-07-08,Completed
3639,1455,138,150333333,2025-02-05,Completed
3640,1456,104,167900000,2024-05-26,Completed
3641,1456,104,167900000,2024-07-01,Completed
3642,1457,158,207700000,2025-08-09,Completed
3643,1458,105,52975000,2024-05-26,Completed
3644,1458,105,52975000,2024-04-09,Completed
3645,1458,105,52975000,2024-02-17,Completed
3646,1458,105,52975000,2024-04-01,Completed
3647,1459,195,379091687,2025-02-14,Completed
3648,1459,195,379091687,2024-08-24,Completed
3649,1460,136,69450000,2025-03-07,Completed
3650,1460,136,69450000,2024-10-01,Completed
3651,1461,113,158700000,2024-10-09,Completed
3652,1461,113,158700000,2024-05-11,Completed
3653,1461,113,158700000,2024-11-19,Completed
3654,1462,29,63666666,2024-09-07,Completed
3655,1462,29,63666666,2024-08-14,Completed
3656,1462,29,63666666,2024-05-07,Completed
3657,1463,2,357600000,2025-02-09,Completed
3658,1464,63,221300000,2025-05-13,Completed
3659,1464,63,221300000,2026-01-06,Completed
3660,1465,117,153500000,2025-01-10,Completed
3661,1466,136,240050000,2024-05-28,Completed
3662,1466,136,240050000,2024-03-20,Completed
3663,1467,54,30800000,2025-01-13,Completed
3664,1467,54,30800000,2024-05-20,Completed
3665,1467,54,30800000,2024-09-20,Completed
3666,1467,54,30800000,2024-11-30,Completed
3667,1468,38,326600000,2025-07-14,Completed
3668,1469,67,29100000,2026-04-23,Completed
3669,1469,67,29100000,2026-01-28,Completed
3670,1469,67,29100000,2025-08-20,Completed
3671,1469,67,29100000,2025-08-04,Completed
3672,1470,11,231400000,2024-10-30,Completed
3673,1470,11,231400000,2025-06-23,Completed
3674,1471,45,142600000,2024-06-06,Completed
3675,1471,45,142600000,2024-08-03,Completed
3676,1472,168,83000000,2025-05-26,Completed
3677,1473,173,61300000,2024-09-19,Completed
3678,1473,173,61300000,2024-09-05,Completed
3679,1474,133,469100000,2026-01-21,Completed
3680,1475,76,21075000,2024-09-03,Completed
3681,1475,76,21075000,2025-01-25,Completed
3682,1475,76,21075000,2025-04-22,Completed
3683,1475,76,21075000,2025-07-06,Completed
3684,1476,174,480700000,2023-11-04,Completed
3685,1477,60,161166666,2024-07-25,Completed
3686,1477,60,161166666,2025-01-31,Completed
3687,1477,60,161166666,2024-12-24,Completed
3688,1478,33,101850000,2025-01-04,Completed
3689,1478,33,101850000,2025-04-03,Completed
3690,1479,183,159100000,2026-05-24,Completed
3691,1479,183,159100000,2026-03-29,Completed
3692,1479,183,159100000,2026-01-17,Completed
3693,1480,156,39225000,2024-09-19,Completed
3694,1480,156,39225000,2024-07-25,Completed
3695,1480,156,39225000,2024-11-07,Completed
3696,1480,156,39225000,2024-10-08,Completed
3697,1481,52,184800000,2025-12-04,Completed
3698,1481,52,184800000,2025-12-14,Completed
3699,1482,77,176150000,2024-09-24,Completed
3700,1482,77,176150000,2024-10-26,Completed
3701,1483,70,288000000,2025-12-07,Completed
3702,1484,26,275600000,2024-09-09,Completed
3703,1485,122,96200000,2025-02-14,Completed
3704,1485,122,96200000,2025-08-03,Completed
3705,1485,122,96200000,2025-03-18,Completed
3706,1486,92,41450000,2025-12-29,Completed
3707,1486,92,41450000,2025-11-28,Completed
3708,1486,92,41450000,2025-06-06,Completed
3709,1486,92,41450000,2026-01-07,Completed
3710,1487,32,61875000,2024-07-24,Completed
3711,1487,32,61875000,2024-06-12,Completed
3712,1487,32,61875000,2024-10-29,Completed
3713,1487,32,61875000,2024-09-17,Completed
3714,1488,39,28225000,2024-06-20,Completed
3715,1488,39,28225000,2024-07-22,Completed
3716,1488,39,28225000,2024-02-22,Completed
3717,1488,39,28225000,2024-08-28,Completed
3718,1489,163,58700000,2024-08-15,Completed
3719,1490,119,159700000,2025-09-10,Completed
3720,1490,119,159700000,2025-09-23,Completed
3721,1490,119,159700000,2025-05-27,Completed
3722,1491,122,17500000,2024-04-21,Completed
3723,1491,122,17500000,2024-01-03,Completed
3724,1491,122,17500000,2023-11-25,Completed
3725,1492,87,50300000,2025-02-19,Completed
3726,1492,87,50300000,2025-09-28,Completed
3727,1492,87,50300000,2025-05-24,Completed
3728,1493,45,242000000,2025-02-16,Completed
3729,1493,45,242000000,2024-10-30,Completed
3730,1494,198,113300000,2025-08-26,Completed
3731,1494,198,113300000,2025-05-27,Completed
3732,1495,40,39900000,2026-06-23,Completed
3733,1495,40,39900000,2026-07-01,Completed
3734,1496,96,81600000,2024-05-30,Completed
3735,1496,96,81600000,2025-01-27,Completed
3736,1496,96,81600000,2024-06-25,Completed
3737,1496,96,81600000,2024-07-05,Completed
3738,1497,71,42250000,2025-04-23,Completed
3739,1497,71,42250000,2025-05-08,Completed
3740,1498,62,183200000,2024-12-25,Completed
3741,1498,62,183200000,2025-02-01,Completed
3742,1499,1,23150000,2024-02-24,Completed
3743,1499,1,23150000,2024-09-04,Completed
3744,1499,1,23150000,2024-09-04,Completed
3745,1499,1,23150000,2024-08-04,Completed
3746,1500,182,479600000,2025-12-04,Completed
3747,1501,123,104450000,2025-11-18,Completed
3748,1501,123,104450000,2025-05-17,Completed
3749,1502,47,151600000,2025-01-22,Completed
3750,1503,140,71750000,2025-09-09,Completed
3751,1503,140,71750000,2025-07-25,Completed
3752,1503,140,71750000,2025-11-24,Completed
3753,1503,140,71750000,2025-12-03,Completed
3754,1504,5,141233333,2025-09-24,Completed
3755,1504,5,141233333,2025-07-17,Completed
3756,1504,5,141233333,2025-05-26,Completed
3757,1505,81,104600000,2025-01-27,Completed
3758,1505,81,104600000,2025-03-04,Completed
3759,1506,17,192000000,2024-07-02,Completed
3760,1506,17,192000000,2024-02-10,Completed
3761,1507,132,206000000,2025-12-25,Completed
3762,1507,132,206000000,2025-07-24,Completed
3763,1508,90,249800000,2025-02-09,Completed
3764,1509,121,55566666,2024-12-22,Completed
3765,1509,121,55566666,2025-09-14,Completed
3766,1509,121,55566666,2025-02-20,Completed
3767,1510,12,101400000,2024-10-17,Completed
3768,1510,12,101400000,2024-11-18,Completed
3769,1510,12,101400000,2024-05-31,Completed
3770,1510,12,101400000,2024-08-12,Completed
3771,1511,47,199450000,2025-05-01,Completed
3772,1511,47,199450000,2025-01-11,Completed
3773,1512,200,89566666,2025-09-17,Completed
3774,1512,200,89566666,2025-05-19,Completed
3775,1512,200,89566666,2025-01-20,Completed
3776,1513,72,12700000,2025-01-02,Completed
3777,1513,72,12700000,2024-07-19,Completed
3778,1513,72,12700000,2024-07-15,Completed
3779,1513,72,12700000,2024-08-15,Completed
3780,1514,161,116500000,2025-09-29,Completed
3781,1515,15,38533333,2024-04-23,Completed
3782,1515,15,38533333,2024-11-14,Completed
3783,1515,15,38533333,2024-10-21,Completed
3784,1516,123,128933333,2025-04-06,Completed
3785,1516,123,128933333,2025-05-07,Completed
3786,1516,123,128933333,2026-01-07,Completed
3787,1517,127,24400000,2025-11-18,Completed
3788,1517,127,24400000,2025-06-27,Completed
3789,1517,127,24400000,2025-07-01,Completed
3790,1517,127,24400000,2025-10-15,Completed
3791,1518,171,453100000,2024-06-13,Completed
3792,1519,84,22866666,2025-09-06,Completed
3793,1519,84,22866666,2025-11-10,Completed
3794,1519,84,22866666,2025-11-12,Completed
3795,1520,169,41000000,2024-05-06,Completed
3796,1520,169,41000000,2024-05-22,Completed
3797,1520,169,41000000,2024-08-03,Completed
3798,1521,51,430300000,2025-10-24,Completed
3799,1522,135,131866666,2025-04-28,Completed
3800,1522,135,131866666,2025-10-17,Completed
3801,1522,135,131866666,2025-10-31,Completed
3802,1523,20,76233333,2026-01-17,Completed
3803,1523,20,76233333,2025-12-26,Completed
3804,1523,20,76233333,2025-09-07,Completed
3805,1524,95,89100000,2025-04-05,Completed
3806,1525,159,105000000,2026-04-21,Completed
3807,1525,159,105000000,2026-05-24,Completed
3808,1525,159,105000000,2025-10-18,Completed
3809,1525,159,105000000,2025-11-04,Completed
3810,1526,161,202900000,2025-07-24,Completed
3811,1527,163,66900000,2025-02-24,Completed
3812,1527,163,66900000,2024-11-11,Completed
3813,1528,1,120750000,2025-07-06,Completed
3814,1528,1,120750000,2026-01-27,Completed
3815,1529,17,96125000,2023-12-31,Completed
3816,1529,17,96125000,2024-08-28,Completed
3817,1529,17,96125000,2024-09-23,Completed
3818,1529,17,96125000,2024-07-26,Completed
3819,1530,99,189900000,2024-10-28,Completed
3820,1530,99,189900000,2025-04-25,Completed
3821,1531,66,95000000,2024-12-18,Completed
3822,1531,66,95000000,2025-05-24,Completed
3823,1532,68,163866666,2026-03-27,Completed
3824,1532,68,163866666,2025-11-16,Completed
3825,1532,68,163866666,2025-10-08,Completed
3826,1533,65,318100000,2024-11-20,Completed
3827,1534,56,246900000,2024-07-27,Completed
3828,1534,56,246900000,2024-06-12,Completed
3829,1535,156,164733333,2025-12-26,Completed
3830,1535,156,164733333,2025-09-07,Completed
3831,1535,156,164733333,2025-06-16,Completed
3832,1536,73,216765728,2025-01-20,Completed
3833,1536,73,216765728,2025-08-15,Completed
3834,1536,73,216765728,2025-02-17,Completed
3835,1536,73,216765728,2025-07-03,Completed
3836,1537,200,208300000,2024-08-28,Completed
3837,1537,200,208300000,2025-04-03,Completed
3838,1538,157,25500000,2024-12-10,Completed
3839,1538,157,25500000,2024-11-20,Completed
3840,1538,157,25500000,2024-09-25,Completed
3841,1538,157,25500000,2024-12-15,Completed
3842,1539,181,154766666,2024-12-20,Completed
3843,1539,181,154766666,2024-07-09,Completed
3844,1539,181,154766666,2024-12-08,Completed
3845,1540,87,239750000,2025-08-28,Completed
3846,1540,87,239750000,2025-03-19,Completed
3847,1541,49,92400000,2024-04-12,Completed
3848,1541,49,92400000,2024-04-08,Completed
3849,1541,49,92400000,2024-05-26,Completed
3850,1541,49,92400000,2024-06-17,Completed
3851,1542,195,82650000,2024-11-03,Completed
3852,1542,195,82650000,2024-09-30,Completed
3853,1542,195,82650000,2024-06-21,Completed
3854,1542,195,82650000,2024-05-23,Completed
3855,1543,57,39750000,2024-11-07,Completed
3856,1543,57,39750000,2024-10-24,Completed
3857,1543,57,39750000,2025-04-22,Completed
3858,1543,57,39750000,2024-09-07,Completed
3859,1544,154,101400000,2025-03-29,Completed
3860,1544,154,101400000,2025-04-22,Completed
3861,1545,87,190300000,2025-07-18,Completed
3862,1545,87,190300000,2025-10-22,Completed
3863,1546,52,154400000,2025-05-08,Completed
3864,1546,52,154400000,2025-12-31,Completed
3865,1546,52,154400000,2026-01-15,Completed
3866,1547,26,105233333,2025-05-08,Completed
3867,1547,26,105233333,2025-04-19,Completed
3868,1547,26,105233333,2024-12-29,Completed
3869,1548,110,492845445,2024-04-14,Completed
3870,1548,110,492845445,2024-06-30,Completed
3871,1549,6,67600000,2024-09-11,Completed
3872,1549,6,67600000,2024-11-19,Completed
3873,1549,6,67600000,2025-03-20,Completed
3874,1549,6,67600000,2025-03-04,Completed
3875,1550,44,68900000,2025-04-23,Completed
3876,1550,44,68900000,2025-05-22,Completed
3877,1551,30,208200000,2025-10-25,Completed
3878,1551,30,208200000,2026-01-23,Completed
3879,1552,46,339800000,2026-01-28,Completed
3880,1553,162,147166666,2024-12-17,Completed
3881,1553,162,147166666,2024-08-17,Completed
3882,1553,162,147166666,2024-08-04,Completed
3883,1554,16,97700000,2025-05-01,Completed
3884,1554,16,97700000,2025-06-15,Completed
3885,1554,16,97700000,2025-04-27,Completed
3886,1554,16,97700000,2025-02-03,Completed
3887,1555,98,54400000,2024-08-30,Completed
3888,1555,98,54400000,2024-05-18,Completed
3889,1555,98,54400000,2024-06-30,Completed
3890,1556,37,195600000,2024-12-15,Completed
3891,1557,56,89144938,2025-10-30,Completed
3892,1557,56,89144938,2025-08-18,Completed
3893,1557,56,89144938,2025-08-19,Completed
3894,1558,146,52466666,2024-12-13,Completed
3895,1558,146,52466666,2024-08-08,Completed
3896,1558,146,52466666,2024-10-18,Completed
3897,1559,63,110900000,2025-05-04,Completed
3898,1559,63,110900000,2024-10-25,Completed
3899,1559,63,110900000,2024-09-13,Completed
3900,1559,63,110900000,2024-12-16,Completed
3901,1560,120,183000000,2024-10-05,Completed
3902,1560,120,183000000,2024-05-16,Completed
3903,1561,83,194250000,2024-12-18,Completed
3904,1561,83,194250000,2025-06-09,Completed
3905,1562,197,480700000,2024-05-26,Completed
3906,1563,200,153400000,2024-12-13,Completed
3907,1564,189,61800000,2025-09-26,Completed
3908,1564,189,61800000,2026-03-24,Completed
3909,1565,21,190450000,2024-06-27,Completed
3910,1565,21,190450000,2025-03-25,Completed
3911,1566,192,267600000,2025-04-05,Completed
3912,1567,142,117125000,2025-09-29,Completed
3913,1567,142,117125000,2025-12-26,Completed
3914,1567,142,117125000,2025-07-19,Completed
3915,1567,142,117125000,2025-05-09,Completed
3916,1568,14,74500000,2025-06-02,Completed
3917,1568,14,74500000,2025-10-05,Completed
3918,1569,132,36950000,2026-03-14,Completed
3919,1569,132,36950000,2025-11-11,Completed
3920,1570,99,149150000,2024-07-23,Completed
3921,1570,99,149150000,2024-08-12,Completed
3922,1571,104,312300000,2025-02-21,Completed
3923,1572,21,229200000,2025-09-26,Completed
3924,1573,187,114500000,2024-12-09,Completed
3925,1573,187,114500000,2024-04-30,Completed
3926,1573,187,114500000,2024-08-02,Completed
3927,1573,187,114500000,2024-07-27,Completed
3928,1574,75,433800000,2025-09-25,Completed
3929,1575,59,157000000,2024-12-29,Completed
3930,1576,185,282002821,2024-10-21,Completed
3931,1576,185,282002821,2024-11-17,Completed
3932,1576,185,282002821,2024-11-09,Completed
3933,1576,185,282002821,2024-11-11,Completed
3934,1577,175,88725000,2025-05-24,Completed
3935,1577,175,88725000,2025-05-13,Completed
3936,1577,175,88725000,2025-08-04,Completed
3937,1577,175,88725000,2025-05-01,Completed
3938,1578,117,81166666,2025-07-21,Completed
3939,1578,117,81166666,2026-01-16,Completed
3940,1578,117,81166666,2025-06-29,Completed
3941,1579,196,22900000,2024-02-19,Completed
3942,1579,196,22900000,2024-03-25,Completed
3943,1579,196,22900000,2024-07-11,Completed
3944,1580,57,468900000,2024-07-15,Completed
3945,1581,26,126100000,2025-03-01,Completed
3946,1582,1,427100000,2025-07-16,Completed
3947,1583,12,363400000,2025-07-18,Completed
3948,1584,67,241700000,2024-05-11,Completed
3949,1584,67,241700000,2024-09-20,Completed
3950,1585,18,163066666,2024-09-27,Completed
3951,1585,18,163066666,2024-02-27,Completed
3952,1585,18,163066666,2024-03-21,Completed
3953,1586,36,141500000,2024-09-30,Completed
3954,1586,36,141500000,2024-04-15,Completed
3955,1587,152,94933333,2025-03-09,Completed
3956,1587,152,94933333,2025-03-24,Completed
3957,1587,152,94933333,2024-10-14,Completed
3958,1588,162,112900000,2025-08-06,Completed
3959,1588,162,112900000,2024-12-03,Completed
3960,1589,52,55400000,2024-08-11,Completed
3961,1589,52,55400000,2024-05-14,Completed
3962,1589,52,55400000,2024-05-25,Completed
3963,1590,180,131200000,2025-09-23,Completed
3964,1590,180,131200000,2025-11-21,Completed
3965,1591,39,182600000,2025-11-07,Completed
3966,1592,176,201600000,2025-02-20,Completed
3967,1592,176,201600000,2025-02-18,Completed
3968,1593,72,330400000,2025-07-16,Completed
3969,1594,76,38025000,2025-10-31,Completed
3970,1594,76,38025000,2025-09-04,Completed
3971,1594,76,38025000,2025-07-23,Completed
