id,date,state,category,amount_sanctioned,amount_disbursed,vendor_frequency,delay_days,project_id,vendor_id
466,2020-08-07,Delhi,Water,22319.454009597517,22500.2216016012,1,16.15672148587525,PRJ_17,VEN_18
467,2020-06-06,Delhi,Water,263556.3546182728,53462.31860308128,2,14.700470347501719,PRJ_65,VEN_31
468,2021-04-21,Maharashtra,Water,46478.498648157474,11489.252065872142,0,4.980589287148171,PRJ_3,VEN_46
469,2020-02-15,Tamil Nadu,Health,17774.866058341217,22067.16321581328,1,7.12282948017483,PRJ_26,VEN_37
470,2021-01-07,Karnataka,Education,22824.63571419832,23302.97437095017,0,1.6295906905882436,PRJ_53,VEN_21
471,2021-06-01,Tamil Nadu,Health,38942.57345370102,13198.444591468935,2,19.042227366805516,PRJ_31,VEN_14
472,2020-04-08,Karnataka,Infrastructure,62917.430608085095,73103.97919335158,2,10.51432766053026,PRJ_26,VEN_25
473,2022-06-10,Uttar Pradesh,Water,50952.84052625771,17700.454363808214,3,18.504404232487357,PRJ_23,VEN_27
474,2022-01-14,Tamil Nadu,Water,14578.914942340527,4660.453064946513,0,4.294116450618252,PRJ_30,VEN_40
475,2020-02-06,Uttar Pradesh,Infrastructure,201454.01263511358,16293.192091955525,5,5.883160205502809,PRJ_10,VEN_23
476,2020-10-06,Delhi,Health,51502.9352700789,28259.322205462537,5,6.101834849149518,PRJ_72,VEN_31
477,2020-12-14,Delhi,Education,29326.480076189557,9013.752685029063,1,0.39119315889062917,PRJ_89,VEN_47
478,2021-05-11,Maharashtra,Education,181734.54583425657,9753.731481534076,4,6.25656587666851,PRJ_64,VEN_29
479,2020-10-28,Tamil Nadu,Infrastructure,18335.490123616935,12755.795060484921,2,24.39148207639488,PRJ_22,VEN_47
480,2020-06-29,Uttar Pradesh,Education,11744.141698922884,74700.02158427324,3,34.1389277268324,PRJ_15,VEN_30
481,2021-08-29,Karnataka,Health,213733.98213239125,13532.398488810602,2,10.95396306813727,PRJ_56,VEN_26
482,2020-04-08,Delhi,Health,396879.4453905158,91960.739331385,3,9.118356749463526,PRJ_74,VEN_20
483,2021-11-30,Delhi,Infrastructure,37718.42501923979,11908.998405190514,2,0.46964537121214744,PRJ_20,VEN_38
484,2022-09-19,Karnataka,Health,57184.03283069912,30485.73463377888,2,31.704823519347954,PRJ_47,VEN_19
485,2020-04-25,Uttar Pradesh,Water,19021.69189244745,14097.564427116617,2,0.19643381327112516,PRJ_87,VEN_27
486,2020-07-09,Uttar Pradesh,Infrastructure,60203.90824743638,46820.81604438914,2,43.438325855308015,PRJ_53,VEN_25
487,2020-09-09,Tamil Nadu,Health,37208.58288146162,7199.204735023255,0,10.077134484059517,PRJ_53,VEN_40
488,2022-09-07,Tamil Nadu,Infrastructure,54061.17528444981,46298.25172199272,4,6.276761981612592,PRJ_1,VEN_38
489,2022-07-16,Maharashtra,Education,90152.53856650654,24682.984542571292,4,38.698503294624885,PRJ_2,VEN_23
490,2022-09-09,Delhi,Health,19967.366042038248,11614.483585560036,1,0.37040070792773283,PRJ_58,VEN_29
491,2020-06-09,Tamil Nadu,Water,41697.17504498076,18653.303025021673,3,13.063484137135518,PRJ_19,VEN_15
492,2020-09-12,Uttar Pradesh,Health,9859.774510542306,102115.00335763484,0,11.942075063803069,PRJ_62,VEN_3
493,2020-11-18,Karnataka,Infrastructure,41982.691949363776,25281.912671705573,2,3.7138568721719576,PRJ_78,VEN_10
494,2020-05-07,Uttar Pradesh,Infrastructure,54533.252329598006,10908.220781483804,0,8.40253418642814,PRJ_72,VEN_15
495,2020-01-18,Delhi,Health,75280.9523583848,6603.180574560284,3,15.84467587332559,PRJ_12,VEN_16
496,2022-03-03,Uttar Pradesh,Water,76082.7269952624,36512.29285549931,2,19.48146260953896,PRJ_26,VEN_17
497,2022-01-04,Maharashtra,Water,147845.45005371555,26791.64186131551,1,0.010756736589646302,PRJ_27,VEN_19
498,2021-07-19,Delhi,Water,12840.16568178716,44135.54275940904,0,41.434451223372214,PRJ_29,VEN_11
499,2021-07-23,Karnataka,Infrastructure,13544.325686146081,5103.976701750527,0,2.6963294898389925,PRJ_15,VEN_48
500,2020-11-18,Maharashtra,Health,101616.16810854476,6820.8511636780895,4,3.990382847880209,PRJ_46,VEN_5
501,2022-05-21,Delhi,Education,7793.448493439004,69347.07165467099,2,4.587149835041901,PRJ_1,VEN_5
502,2021-11-16,Karnataka,Infrastructure,71919.31985286264,30679.245014316853,2,0.5783081632752946,PRJ_60,VEN_14
503,2022-03-02,Maharashtra,Water,18392.662012956866,37548.95590091648,3,1.9696158351699864,PRJ_92,VEN_26
504,2021-09-17,Maharashtra,Health,288605.11276608385,8411.14564554494,5,64.4101516837615,PRJ_57,VEN_8
505,2020-10-14,Delhi,Water,76914.70870328922,8258.620159653652,3,5.679793435752862,PRJ_3,VEN_5
506,2022-07-31,Tamil Nadu,Education,48090.69471389034,59353.04224942552,0,1.8376186039928546,PRJ_18,VEN_7
507,2022-05-03,Maharashtra,Water,204376.8509316979,62216.63301309152,0,1.6973836835226737,PRJ_52,VEN_16
508,2021-10-24,Maharashtra,Water,20673.29383578356,7418.1168709276635,2,19.065582696727276,PRJ_60,VEN_14
509,2022-08-19,Karnataka,Education,24998.981572290802,6128.035497932202,2,28.920768322633887,PRJ_34,VEN_37
510,2021-09-30,Uttar Pradesh,Health,16958.85111761781,19759.84306642057,2,4.454925547066341,PRJ_96,VEN_41
511,2020-06-03,Delhi,Infrastructure,25209.111450613786,9903.579600955685,3,0.3169681808418834,PRJ_93,VEN_4
512,2021-05-04,Delhi,Health,63647.518040945644,9699.436994025842,0,3.7864618377163897,PRJ_89,VEN_36
513,2021-01-20,Tamil Nadu,Education,98120.52726113814,6301.996415772468,0,0.872633170905542,PRJ_60,VEN_48
514,2022-09-12,Tamil Nadu,Water,156595.55619802632,13788.168546684883,3,1.6370969996381342,PRJ_26,VEN_17
515,2022-02-23,Delhi,Health,9655.432150445891,6941.722748619596,2,8.471523732404343,PRJ_72,VEN_47
516,2020-04-13,Tamil Nadu,Infrastructure,50419.688042078735,7365.771657434383,3,3.9188813682788832,PRJ_19,VEN_36
517,2022-07-17,Karnataka,Education,19768.310777953273,29684.842665806405,1,10.883378359328532,PRJ_22,VEN_6
518,2021-01-27,Delhi,Health,48762.307617541344,20843.590412827536,3,4.385269409949476,PRJ_93,VEN_16
519,2022-03-21,Tamil Nadu,Infrastructure,617950.4653839797,35770.49539214269,3,42.336091084703824,PRJ_33,VEN_29
520,2020-09-02,Delhi,Education,80166.56101830665,4234.271462957264,1,35.45796882614935,PRJ_38,VEN_36
521,2020-06-24,Uttar Pradesh,Infrastructure,147187.8544213581,22245.17944200985,3,12.54854785164825,PRJ_35,VEN_38
522,2020-02-08,Maharashtra,Education,425360.05273733824,175542.69035011943,4,6.564184875405172,PRJ_67,VEN_37
523,2021-04-21,Delhi,Water,184860.77315194494,15179.900795453526,2,7.19830985530937,PRJ_83,VEN_48
524,2021-11-12,Maharashtra,Health,38257.141217025506,50249.15483481908,1,7.9616571523761435,PRJ_10,VEN_48
525,2022-01-28,Tamil Nadu,Infrastructure,16716.77379924686,49811.7833647648,4,19.506116964860063,PRJ_91,VEN_10
526,2021-06-21,Maharashtra,Education,58096.21128537122,52323.38112549476,1,9.012321624369909,PRJ_15,VEN_41
527,2022-05-16,Delhi,Infrastructure,33938.122389083765,26021.065150262108,1,29.145359155459126,PRJ_11,VEN_36
528,2022-03-28,Uttar Pradesh,Infrastructure,13036.113067237433,38796.52589229766,3,43.261464423332484,PRJ_90,VEN_29
529,2022-07-09,Tamil Nadu,Health,76185.3904785341,44312.12497331273,1,6.140880577272515,PRJ_24,VEN_14
530,2021-02-11,Delhi,Water,78111.00992625821,41582.97169998768,4,12.33840248648715,PRJ_77,VEN_4
531,2021-06-08,Tamil Nadu,Infrastructure,351201.95250891725,7205.369756059229,3,1.498242133077566,PRJ_96,VEN_44
532,2022-04-07,Karnataka,Education,41699.18783270061,3994.267620865796,0,3.3559504945336194,PRJ_4,VEN_42
533,2021-05-20,Maharashtra,Education,79230.87906253175,4658.349391707445,2,8.002863657170508,PRJ_13,VEN_36
534,2022-06-21,Karnataka,Water,30776.7429686186,16811.862335372654,3,3.4639074004806676,PRJ_73,VEN_45
535,2022-04-04,Delhi,Education,143367.91404664327,39891.82658589909,2,31.380060702967114,PRJ_57,VEN_13
536,2020-02-05,Uttar Pradesh,Water,52858.94363789845,7299.701402176174,1,2.5847294116480435,PRJ_98,VEN_46
537,2021-11-15,Tamil Nadu,Education,18534.856828102496,55490.685597860036,4,9.122741049346358,PRJ_37,VEN_18
538,2020-01-20,Maharashtra,Health,59072.936917250714,13329.365671310294,1,13.959619677004858,PRJ_48,VEN_33
539,2020-11-16,Tamil Nadu,Infrastructure,88479.21083348546,13456.86668302775,1,17.65820605466727,PRJ_71,VEN_21
540,2022-02-14,Delhi,Health,77286.40820945518,9546.1480267175,0,7.244980381089042,PRJ_1,VEN_16
541,2021-05-26,Tamil Nadu,Infrastructure,170398.776893385,3344.972130985668,3,30.499717375338157,PRJ_60,VEN_15
542,2021-02-03,Maharashtra,Infrastructure,14072.018878190516,27703.5025057975,0,12.601031091158674,PRJ_12,VEN_5
543,2021-10-15,Delhi,Infrastructure,25777.50290236519,122108.79795648082,2,8.684098767429395,PRJ_21,VEN_6
544,2022-08-29,Tamil Nadu,Health,113526.01898560405,20688.545662625576,1,1.0441203856691033,PRJ_11,VEN_38
545,2022-06-01,Uttar Pradesh,Infrastructure,28990.718964487514,3461.192141605481,1,9.373624014889877,PRJ_44,VEN_3
546,2021-04-15,Delhi,Health,76150.82935469165,48066.59920281948,2,25.783422170354246,PRJ_58,VEN_48
547,2020-05-22,Delhi,Water,5325.462027749443,4338.1445381050935,4,14.299807414338645,PRJ_44,VEN_12
548,2020-04-01,Uttar Pradesh,Education,905232.0261545301,6574.577543291303,4,26.771381308421564,PRJ_78,VEN_36
549,2020-12-19,Karnataka,Education,45719.55882853922,17355.449489743605,3,10.21862511579247,PRJ_98,VEN_33
550,2022-04-13,Maharashtra,Infrastructure,197591.3444583894,24905.487471152857,4,1.8913025280017253,PRJ_34,VEN_36
551,2022-03-10,Karnataka,Health,42749.04668783543,8033.182051205509,1,0.20600584737987362,PRJ_25,VEN_33
552,2021-12-27,Tamil Nadu,Education,90644.31756057683,16691.985005959967,2,5.419273589389286,PRJ_4,VEN_31
553,2022-08-16,Uttar Pradesh,Health,266177.762954084,45033.52091919605,1,17.959450661597806,PRJ_64,VEN_21
554,2022-05-03,Karnataka,Health,192106.66030923615,51646.56075445162,1,23.428292288826672,PRJ_90,VEN_27
555,2020-02-20,Delhi,Infrastructure,48802.90019568489,76991.97093397901,4,5.259388458806213,PRJ_16,VEN_27
556,2021-10-26,Tamil Nadu,Education,52299.68748507096,148660.23101993196,2,10.267388724645917,PRJ_10,VEN_8
557,2021-11-28,Tamil Nadu,Infrastructure,163336.3025585374,49507.988613220936,0,8.199872763234609,PRJ_66,VEN_37
558,2021-07-28,Karnataka,Infrastructure,617382.7212131436,17734.434588624994,3,7.92778815076406,PRJ_35,VEN_32
559,2020-07-08,Karnataka,Education,72568.24253022736,52016.37184182917,1,3.9467681328176583,PRJ_83,VEN_26
560,2020-05-04,Uttar Pradesh,Education,423819.79858683335,35126.679976514955,2,2.1991818323717323,PRJ_6,VEN_2
561,2020-05-29,Maharashtra,Water,47032.0982733586,36547.460314570904,2,3.2851918867062397,PRJ_19,VEN_12
562,2020-11-09,Karnataka,Water,155120.94213864882,26297.227255795395,0,0.8538321871311876,PRJ_59,VEN_22
563,2021-07-23,Karnataka,Health,180079.87154298014,8847.992692298054,2,3.3121455620239346,PRJ_53,VEN_17
564,2020-12-07,Delhi,Education,39737.058555710144,7878.5849525584845,5,0.13865230991334543,PRJ_8,VEN_7
565,2020-10-31,Tamil Nadu,Water,28365.30211545652,19987.888596408167,2,14.803047937630442,PRJ_78,VEN_43
566,2021-11-22,Maharashtra,Health,188224.21958858712,25563.22504103443,3,5.705195298571762,PRJ_10,VEN_4
567,2021-11-12,Delhi,Health,35187.39014039444,11165.222328558917,0,54.259387651234825,PRJ_67,VEN_37
568,2022-04-17,Uttar Pradesh,Health,24480.938843097785,33635.65515391779,2,3.2298081667949115,PRJ_38,VEN_38
569,2022-02-21,Uttar Pradesh,Water,30213.390471850114,176445.2491363762,1,6.365787554471883,PRJ_29,VEN_32
570,2020-02-23,Karnataka,Education,35044.94507191756,3849.3873344967583,3,6.6437938417255085,PRJ_15,VEN_11
571,2021-03-19,Karnataka,Infrastructure,141014.37360499357,39428.51157288273,2,0.12731118695036583,PRJ_87,VEN_1
572,2021-09-04,Uttar Pradesh,Health,100211.94511740586,20620.17777688485,1,27.414650739915494,PRJ_23,VEN_25
573,2022-09-19,Karnataka,Water,122474.51478576659,34567.027882793824,2,0.48776203095804316,PRJ_82,VEN_42
574,2020-09-20,Maharashtra,Water,91251.9655145359,14318.179456974302,1,42.246186944746576,PRJ_46,VEN_24
575,2020-02-22,Karnataka,Infrastructure,33062.660325500045,19033.200252291124,2,33.39469087486313,PRJ_83,VEN_43
576,2021-07-25,Tamil Nadu,Infrastructure,120222.9068724067,25071.83669186096,5,11.502613559136897,PRJ_28,VEN_17
577,2021-09-11,Karnataka,Water,195331.5844660153,16290.967896963748,3,11.765639481063904,PRJ_26,VEN_8
578,2020-01-05,Delhi,Education,107420.16678685149,4814.84283325087,4,15.91012302973772,PRJ_10,VEN_45
579,2020-04-12,Maharashtra,Infrastructure,93869.04077504507,17432.38512474258,2,7.342078978685375,PRJ_47,VEN_27
580,2020-07-14,Delhi,Water,27804.286916765926,5343.127164090603,2,15.62875677604235,PRJ_4,VEN_18
581,2022-02-12,Delhi,Infrastructure,73999.75630272597,42327.53549492189,0,0.6870216445845417,PRJ_55,VEN_27
582,2022-05-26,Tamil Nadu,Education,26364.104095261213,3409.9567909508723,2,0.8334458584997209,PRJ_66,VEN_22
583,2022-09-18,Maharashtra,Health,58452.640539513915,61614.615097452355,1,9.166055919483973,PRJ_67,VEN_16
584,2022-06-02,Maharashtra,Infrastructure,11611.292103315907,33845.55652673636,1,11.96503076075221,PRJ_7,VEN_2
585,2020-12-15,Maharashtra,Education,11701.140527384348,33975.28460006886,2,32.814442807479445,PRJ_55,VEN_5
586,2020-02-16,Maharashtra,Water,49461.620780185745,2529.2804449328214,3,1.6582867888000474,PRJ_80,VEN_18
587,2022-05-16,Maharashtra,Infrastructure,34598.31734351745,15857.542948517366,1,25.944276152595112,PRJ_31,VEN_3
588,2022-04-02,Tamil Nadu,Infrastructure,66621.80420905011,69812.15602406958,2,3.536733839088825,PRJ_74,VEN_27
589,2022-07-24,Karnataka,Water,52325.09803467766,13113.427981712259,1,7.515200044279615,PRJ_19,VEN_17
590,2022-03-30,Delhi,Health,61709.353029274585,7494.598574799778,2,5.710177531826527,PRJ_28,VEN_16
591,2021-10-17,Maharashtra,Water,110040.90533782226,11653.127815711165,1,7.6662666804961495,PRJ_81,VEN_6
592,2020-09-25,Karnataka,Infrastructure,37674.209618606284,20572.744112280943,1,2.446530575724671,PRJ_28,VEN_7
593,2021-01-04,Karnataka,Water,48076.85659130245,9401.547192749591,3,10.504694133331519,PRJ_19,VEN_14
594,2021-09-27,Delhi,Education,256535.2145242122,75645.80251528096,3,24.265271604963896,PRJ_87,VEN_38
595,2020-04-15,Tamil Nadu,Water,60059.0862113311,20647.147845948086,1,8.738423373910214,PRJ_20,VEN_40
596,2021-10-31,Uttar Pradesh,Infrastructure,50050.5876220433,12637.58579278248,0,10.118225513309843,PRJ_13,VEN_15
597,2021-10-20,Uttar Pradesh,Water,65024.06423237038,5994.852559001436,3,28.334061827300665,PRJ_77,VEN_47
598,2021-10-18,Karnataka,Health,50951.81325816782,35755.04314903282,3,18.365598000290316,PRJ_43,VEN_47
599,2020-04-29,Delhi,Water,29449.367360924636,34949.739520347466,3,10.11353921302852,PRJ_11,VEN_48
600,2022-04-10,Uttar Pradesh,Health,22069.904295186327,9974.539684892385,0,4.469939134079916,PRJ_48,VEN_33
601,2022-02-25,Karnataka,Education,27905.209194173432,2353.5285030454997,0,32.43279554175368,PRJ_15,VEN_43
602,2021-08-26,Tamil Nadu,Health,143332.0415860658,33215.177019035065,0,12.906469980689325,PRJ_17,VEN_27
603,2020-02-27,Uttar Pradesh,Water,31891.498395699964,18273.306426789528,4,3.749006065942988,PRJ_54,VEN_29
604,2022-08-08,Karnataka,Infrastructure,51280.990050424356,30824.686816296522,1,4.702584794259076,PRJ_50,VEN_37
605,2020-12-11,Karnataka,Health,120660.52283758135,155931.8814721969,3,24.378410353599243,PRJ_28,VEN_5
606,2022-01-10,Maharashtra,Education,45324.764018991875,21443.313617355427,0,0.6772445868219958,PRJ_83,VEN_29
607,2021-04-18,Tamil Nadu,Health,112798.83780475157,13176.120051032436,0,72.59856036806511,PRJ_4,VEN_32
608,2020-04-26,Maharashtra,Health,12825.709082175861,6993.091641402481,4,2.094995679202965,PRJ_22,VEN_6
609,2022-04-09,Delhi,Health,52443.06167189295,16116.166997979102,1,23.849568755646576,PRJ_86,VEN_2
610,2022-03-01,Maharashtra,Education,64789.32276367998,25863.224872976323,2,7.5323326898679746,PRJ_39,VEN_6
611,2020-05-06,Maharashtra,Water,61275.7055674183,23232.499562468493,4,10.165492194472565,PRJ_34,VEN_46
612,2021-01-27,Uttar Pradesh,Health,11465.310784466546,123434.42718382944,1,31.885496469328327,PRJ_97,VEN_43
613,2022-06-26,Karnataka,Health,199408.8754757553,36282.309703192164,0,7.988687627689821,PRJ_44,VEN_4
614,2021-10-02,Tamil Nadu,Infrastructure,25471.795368567262,19248.70622743306,1,11.566428248242074,PRJ_42,VEN_29
615,2020-02-27,Maharashtra,Education,83703.58819420636,10866.494349647164,2,0.7583455278014606,PRJ_40,VEN_25
616,2021-09-25,Tamil Nadu,Health,60352.90025662875,28758.043004619813,1,0.035253502557917316,PRJ_97,VEN_9
617,2021-05-27,Maharashtra,Education,163359.65537809802,8892.751997410149,1,4.211587439786591,PRJ_12,VEN_3
618,2022-01-20,Delhi,Health,533646.4549919526,26366.01316243759,1,17.118871660834444,PRJ_2,VEN_26
619,2022-03-12,Maharashtra,Water,16475.595682293064,35861.297429151666,3,1.939076765204831,PRJ_28,VEN_48
620,2020-04-05,Uttar Pradesh,Water,31291.010122104824,17739.47705672264,1,1.8115454241213607,PRJ_74,VEN_43
621,2021-09-29,Karnataka,Health,72337.10561391154,11727.755260402859,1,7.938933272566913,PRJ_86,VEN_27
622,2020-04-27,Delhi,Water,19823.9619097725,2476.7516267595433,3,15.654918780253583,PRJ_81,VEN_36
623,2021-07-13,Maharashtra,Health,130899.16958059612,69136.40570843089,1,18.675672047666428,PRJ_90,VEN_32
624,2021-08-23,Tamil Nadu,Water,139159.024894153,32968.254422509184,2,2.9484494940725865,PRJ_67,VEN_1
625,2021-05-02,Delhi,Infrastructure,104762.2814224778,33779.766622318806,0,1.2440106481737214,PRJ_71,VEN_16
626,2020-08-24,Delhi,Infrastructure,75855.21608799152,4622.299854527247,1,42.30074910202141,PRJ_72,VEN_48
627,2022-06-03,Maharashtra,Infrastructure,235557.13582247245,87538.91354737927,3,4.530090232030952,PRJ_84,VEN_11
628,2022-06-15,Delhi,Education,18852.004341380765,13832.596255302953,1,28.795239017841084,PRJ_76,VEN_26
629,2020-09-28,Tamil Nadu,Education,63912.36936006269,16501.469182700544,4,29.870520485197808,PRJ_99,VEN_40
630,2020-07-07,Delhi,Infrastructure,28601.004863261023,7560.655294479972,2,22.210565249593355,PRJ_81,VEN_1
631,2022-09-25,Tamil Nadu,Education,145789.0995259328,3688.791839526355,0,2.7738790725327993,PRJ_92,VEN_26
632,2021-12-04,Maharashtra,Water,9572.58760928133,70076.74739030332,4,25.872854292529503,PRJ_10,VEN_28
633,2021-03-22,Karnataka,Health,58216.03634892316,79745.64168194986,2,21.9963424377643,PRJ_86,VEN_9
634,2021-08-03,Delhi,Health,83720.46134116931,18666.240466685515,1,13.621973755532444,PRJ_57,VEN_44
635,2022-02-28,Karnataka,Health,23213.931312142635,11165.851541461388,1,6.169275959957043,PRJ_97,VEN_22
636,2022-05-10,Tamil Nadu,Infrastructure,32010.2027780552,15107.63963367844,2,4.567512864574703,PRJ_86,VEN_8
637,2020-09-03,Delhi,Education,60802.061970769144,15527.765297848857,1,1.949737667497438,PRJ_37,VEN_49
638,2022-08-20,Uttar Pradesh,Water,155608.16745840936,6635.174708844039,2,10.692813433525746,PRJ_77,VEN_42
639,2020-03-16,Karnataka,Water,21314.242099258372,16444.474194874343,2,13.201583581492443,PRJ_91,VEN_27
640,2020-06-02,Delhi,Infrastructure,25375.769972442762,25670.608875725782,1,6.678822124627601,PRJ_64,VEN_39
641,2021-10-17,Karnataka,Water,184533.77186308557,60971.22116492704,1,9.67561783234282,PRJ_79,VEN_19
642,2021-03-10,Delhi,Water,45570.89845887624,22342.45957705088,5,6.776903626477769,PRJ_86,VEN_25
643,2022-09-23,Maharashtra,Water,27514.294817778613,4553.485629598744,1,15.366746450937274,PRJ_94,VEN_38
644,2020-03-26,Karnataka,Water,124080.37216195288,31368.13548578971,6,34.72885684586781,PRJ_40,VEN_21
645,2021-11-27,Uttar Pradesh,Education,36746.67420665633,17052.79567247369,4,2.685469351788429,PRJ_98,VEN_24
646,2020-10-11,Uttar Pradesh,Water,167279.53182345664,86717.38779970075,2,7.204659907685702,PRJ_60,VEN_24
647,2022-08-31,Tamil Nadu,Health,30831.113049070613,91992.08337381388,1,2.277501070904207,PRJ_98,VEN_19
648,2020-08-07,Delhi,Infrastructure,51042.06819068065,95268.48212914978,1,14.710189780099894,PRJ_48,VEN_47
649,2020-03-09,Karnataka,Education,154040.62809320138,12561.753807467405,3,19.577381211885122,PRJ_99,VEN_2
650,2020-02-16,Tamil Nadu,Water,47750.228384850685,161112.00306932215,2,40.304475786498195,PRJ_19,VEN_14
651,2020-04-03,Karnataka,Education,127523.16611282717,31286.51662291253,1,4.904077859883132,PRJ_72,VEN_32
652,2022-01-19,Delhi,Water,56075.39442343728,112014.14149653817,4,44.999480064747814,PRJ_33,VEN_42
653,2022-08-15,Uttar Pradesh,Health,434387.29780763807,13324.77530420766,2,0.980285532457517,PRJ_44,VEN_32
654,2021-03-28,Maharashtra,Infrastructure,287442.6393768705,16340.521155884864,1,13.857808788277486,PRJ_92,VEN_28
655,2020-07-22,Uttar Pradesh,Water,15865.524085910349,28970.326259331883,3,0.882446218036775,PRJ_37,VEN_48
656,2022-06-30,Tamil Nadu,Water,100936.17660186127,25639.197444134763,2,33.632822199268254,PRJ_89,VEN_39
657,2020-08-05,Maharashtra,Water,26465.466571658544,77250.75309145481,4,11.319246078402555,PRJ_36,VEN_40
658,2021-04-18,Tamil Nadu,Water,72511.97058950516,17463.542156186548,4,16.60034815514983,PRJ_81,VEN_42
659,2021-03-07,Delhi,Infrastructure,64110.96116541451,70587.96844344633,1,26.718875323477906,PRJ_88,VEN_47
660,2020-12-06,Maharashtra,Infrastructure,20839.655872759256,45808.93814804478,4,2.443266517545386,PRJ_21,VEN_40
661,2021-07-04,Tamil Nadu,Health,172557.28435272386,17793.843068077356,0,0.5903392006887914,PRJ_2,VEN_13
662,2021-09-03,Delhi,Infrastructure,73372.38690146906,42390.375286080576,3,31.664744254636837,PRJ_31,VEN_12
663,2020-10-15,Uttar Pradesh,Water,45040.481998762574,13721.715819171643,3,5.673584509626851,PRJ_97,VEN_8
664,2020-09-10,Delhi,Health,38634.08418319781,231007.57935025406,2,2.071336297430332,PRJ_30,VEN_15
665,2022-01-03,Karnataka,Health,68856.2976952164,1534.0516920664002,3,9.479687290453473,PRJ_76,VEN_26
666,2020-12-22,Delhi,Health,90032.41197307977,43171.81818365494,1,13.68097294035383,PRJ_44,VEN_12
667,2020-01-23,Delhi,Water,52840.0240424946,3772.163885529491,4,0.4719049578938357,PRJ_12,VEN_43
668,2022-01-31,Karnataka,Education,3524.452659268698,17576.94355276852,3,4.82159572256257,PRJ_51,VEN_46
669,2021-06-05,Tamil Nadu,Water,60894.04807982729,20219.280543835728,0,0.5002477454234389,PRJ_49,VEN_27
670,2022-01-27,Tamil Nadu,Infrastructure,14164.83747350161,99472.20714116255,2,8.179583998957286,PRJ_24,VEN_18
671,2022-04-16,Delhi,Infrastructure,48559.61194001856,11024.196170183837,1,33.821220609977836,PRJ_24,VEN_45
672,2020-04-09,Karnataka,Water,14697.544866449898,81471.77462795988,0,60.81452659849838,PRJ_60,VEN_36
673,2022-03-12,Karnataka,Water,14523.195863040482,6776.278658181539,3,15.202251820291817,PRJ_11,VEN_49
674,2020-06-28,Uttar Pradesh,Health,205895.04382688252,84682.96372535624,1,2.6445738842353674,PRJ_13,VEN_27
675,2020-08-10,Tamil Nadu,Water,43473.551429878586,13706.898950520024,1,35.44289317304632,PRJ_91,VEN_9
676,2022-06-24,Maharashtra,Health,40269.024927418155,23704.839847306648,1,10.892738022051503,PRJ_72,VEN_39
677,2022-01-31,Tamil Nadu,Infrastructure,97005.6059222632,15734.66213212625,4,2.504094628186147,PRJ_74,VEN_1
678,2021-10-20,Tamil Nadu,Health,41332.71007304978,79408.7207331786,3,38.21322510042838,PRJ_72,VEN_7
679,2021-03-17,Uttar Pradesh,Water,490806.9204802104,65364.84425093346,0,21.24938926295967,PRJ_64,VEN_26
680,2021-08-30,Maharashtra,Infrastructure,45568.87694192047,34320.62349650724,1,19.73503761127345,PRJ_20,VEN_7
681,2022-02-07,Uttar Pradesh,Education,86260.35727078412,6961.370294985077,4,18.52579769901191,PRJ_72,VEN_7
682,2020-11-20,Maharashtra,Health,158093.4086605505,10774.937688331556,2,3.353526268917022,PRJ_73,VEN_8
683,2021-05-30,Delhi,Infrastructure,297227.532034942,7874.803212509116,1,3.5549615913576917,PRJ_71,VEN_16
684,2020-01-16,Maharashtra,Health,28509.534790035726,2325.887843284696,2,17.48537444886369,PRJ_78,VEN_3
685,2022-03-02,Uttar Pradesh,Infrastructure,39420.31202845702,77754.99729370678,1,3.721589608184476,PRJ_28,VEN_45
686,2020-12-01,Tamil Nadu,Infrastructure,214184.24366291228,15869.851777063988,3,8.661740009080308,PRJ_2,VEN_10
687,2022-01-28,Maharashtra,Health,134599.94721795645,15701.413760279085,3,22.84902885768371,PRJ_43,VEN_7
688,2020-09-14,Maharashtra,Education,175461.67740317612,98331.7488786505,6,22.98385607751806,PRJ_8,VEN_21
689,2021-05-11,Karnataka,Infrastructure,15234.158518327493,13684.394809842224,1,9.056777272245933,PRJ_13,VEN_37
690,2022-09-14,Tamil Nadu,Infrastructure,281531.53746893833,9504.57997754718,3,23.566961718819115,PRJ_85,VEN_31
691,2022-06-14,Delhi,Infrastructure,27961.740854066382,17592.964899290168,1,27.360068652948854,PRJ_92,VEN_23
692,2020-06-08,Uttar Pradesh,Education,72568.99025858998,7096.3152406547515,4,15.953416152440337,PRJ_35,VEN_27
693,2021-04-19,Delhi,Education,51625.8152759177,31081.11780628278,2,3.889837549770073,PRJ_23,VEN_22
694,2022-05-01,Tamil Nadu,Water,24872.477838324234,15158.821545903937,3,4.803322360730473,PRJ_46,VEN_39
695,2021-10-25,Maharashtra,Health,14580.849032938138,13262.935103130436,1,5.6715686653195085,PRJ_15,VEN_27
696,2022-06-26,Maharashtra,Education,10468.77067956651,12162.306635853727,2,1.8631238165550905,PRJ_2,VEN_49
697,2021-11-20,Tamil Nadu,Health,67441.67343499007,19806.75868488059,2,4.785725788489832,PRJ_61,VEN_4
698,2021-11-05,Maharashtra,Water,13025.716956694912,23944.19337222114,2,3.526709127138978,PRJ_76,VEN_24
699,2021-01-14,Maharashtra,Health,19267.680869899646,13095.512740188486,1,9.11359315472434,PRJ_64,VEN_23
