rule_code,rule_name,severity,weight,entity_type,entity_id,source_house,state,mp_name,description,action
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161378,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161402,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161403,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161405,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161406,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161407,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161409,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161413,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161414,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161417,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161418,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161419,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161894,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161897,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161900,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161908,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161909,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161912,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161914,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161916,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161919,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161920,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161971,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161973,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161976,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161977,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161981,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161982,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161984,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161987,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161992,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161995,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/161997,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162001,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162002,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162005,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162007,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162008,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162010,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162011,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162014,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162017,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162019,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162022,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162026,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162027,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162031,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162032,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162033,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162034,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162035,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162036,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162037,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/162038,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/163594,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/174587,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/174589,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/185700,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/206374,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232247,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232256,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232257,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232258,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232259,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232263,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232306,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232310,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232319,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232321,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232323,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232325,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232365,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232376,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232562,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232564,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232565,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232882,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232944,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232945,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232951,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232954,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232961,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232991,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/232994,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233004,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233007,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233009,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233011,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233013,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233015,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233016,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233024,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233025,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233256,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233258,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233261,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233264,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233635,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233636,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233637,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233641,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233643,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233645,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233650,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233669,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233689,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233690,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233691,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233746,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233747,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233749,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233750,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233751,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233752,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233753,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233754,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233755,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233756,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233759,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233761,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233763,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233764,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233765,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233766,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233769,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233783,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233784,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233786,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233787,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233792,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233799,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233800,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233801,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233802,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233803,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233804,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233805,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233807,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233808,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233809,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233826,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
R003,MISSING_SANCTION_BEFORE_EXP,CRITICAL,40,WORK,WS/MP18137/2025-2026/233831,nan,nan,nan,Expenditure recorded on work without sanction approval,Audit unsanctioned work receiving disbursements
