source_house,source_file,source_row_number,sr_no,state,honble_members_of_parliament,elected/nominated,allocated_amount_₹,raw_allocated_amount_₹,allocated_limit_amount_inr,canonical_work_category,raw_state,canonical_state,canonical_state_id,raw_constituency,canonical_constituency,canonical_constituency_id,raw_mp_name,canonical_mp_name,canonical_mp_id,canonical_work_id,financial_year
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,51,50,Madhya Pradesh,Shri Ashok Singh (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Madhya Pradesh,MADHYA PRADESH,STATE_MADHYA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Ashok Singh (2024-30) (2024-2030),ASHOK SINGH (2024-30) (2024-2030),MP_RAJYA_SABHA_ASHOK_SINGH__2024_30___2024_2030_,WORK_HASH_3112608670865757617,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,52,51,Maharashtra,Shri Ashokrao Shankarrao Chavan (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Ashokrao Shankarrao Chavan (2024-30) (2024-2030),ASHOKRAO SHANKARRAO CHAVAN (2024-30) (2024-2030),MP_RAJYA_SABHA_ASHOKRAO_SHANKARRAO_CHAVAN__2024_30___2024_2030_,WORK_HASH_12401698980265654736,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,53,52,Odisha,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,265563957.1,265563957.1,265563957.1,OTHER_WORKS,Odisha,ODISHA,STATE_ODISHA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Ashwini Vaishnaw (2024-30) (2024-2030),ASHWINI VAISHNAW (2024-30) (2024-2030),MP_RAJYA_SABHA_ASHWINI_VAISHNAW__2024_30___2024_2030_,WORK_HASH_7900358149516458128,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,54,53,Telangana,Shri B. Parthasaradhi Reddy (2022-28) (2022-2028),Elected MP,244365104.0,244365104.0,244365104.0,OTHER_WORKS,Telangana,TELANGANA,STATE_TELANGANA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri B. Parthasaradhi Reddy (2022-28) (2022-2028),B. PARTHASARADHI REDDY (2022-28) (2022-2028),MP_RAJYA_SABHA_B__PARTHASARADHI_REDDY__2022_28___2022_2028_,WORK_HASH_4037530339228094541,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,55,54,Uttar Pradesh,Shri B.L. Verma (2020-26) (2020-2026),Elected MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri B.L. Verma (2020-26) (2020-2026),B.L. VERMA (2020-26) (2020-2026),MP_RAJYA_SABHA_B_L__VERMA__2020_26___2020_2026_,WORK_HASH_7280157660815875452,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,56,55,Gujarat,Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029),Elected MP,171500000.0,171500000.0,171500000.0,OTHER_WORKS,Gujarat,GUJARAT,STATE_GUJARAT,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029),BABUBHAI JESANGBHAI DESAI (2023-29) (2023-2029),MP_RAJYA_SABHA_BABUBHAI_JESANGBHAI_DESAI__2023_29___2023_2029_,WORK_HASH_5327483601905945486,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,57,56,Uttar Pradesh,Shri Baburam Nishad (2022-28) (2022-2028),Elected MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Baburam Nishad (2022-28) (2022-2028),BABURAM NISHAD (2022-28) (2022-2028),MP_RAJYA_SABHA_BABURAM_NISHAD__2022_28___2022_2028_,WORK_HASH_10996686324934070087,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,58,57,Jharkhand,Shri Baidyanath Ram (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Jharkhand,JHARKHAND,STATE_JHARKHAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Baidyanath Ram (2026-32) (2026-2032),BAIDYANATH RAM (2026-32) (2026-2032),MP_RAJYA_SABHA_BAIDYANATH_RAM__2026_32___2026_2032_,WORK_HASH_11432155281302469342,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,59,58,Madhya Pradesh,Shri Balyogi Umeshnath (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Madhya Pradesh,MADHYA PRADESH,STATE_MADHYA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Balyogi Umeshnath (2024-30) (2024-2030),BALYOGI UMESHNATH (2024-30) (2024-2030),MP_RAJYA_SABHA_BALYOGI_UMESHNATH__2024_30___2024_2030_,WORK_HASH_16728004315831245399,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,60,59,Madhya Pradesh,Shri Banshilal Gurjar (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Madhya Pradesh,MADHYA PRADESH,STATE_MADHYA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Banshilal Gurjar (2024-30) (2024-2030),BANSHILAL GURJAR (2024-30) (2024-2030),MP_RAJYA_SABHA_BANSHILAL_GURJAR__2024_30___2024_2030_,WORK_HASH_791072471449514508,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,61,60,Andhra Pradesh,Shri Bhashyam Rama Krishna (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Andhra Pradesh,ANDHRA PRADESH,STATE_ANDHRA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Bhashyam Rama Krishna (2026-32) (2026-2032),BHASHYAM RAMA KRISHNA (2026-32) (2026-2032),MP_RAJYA_SABHA_BHASHYAM_RAMA_KRISHNA__2026_32___2026_2032_,WORK_HASH_8930601920807634764,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,62,61,Assam,Shri Birendra Prasad Baishya (2025-31) (2025-2031),Elected MP,98000000.0,98000000.0,98000000.0,OTHER_WORKS,Assam,ASSAM,STATE_ASSAM,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Birendra Prasad Baishya (2025-31) (2025-2031),BIRENDRA PRASAD BAISHYA (2025-31) (2025-2031),MP_RAJYA_SABHA_BIRENDRA_PRASAD_BAISHYA__2025_31___2025_2031_,WORK_HASH_11085356533602718716,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,63,62,Uttar Pradesh,Shri Brij Lal (2020-26) (2020-2026),Elected MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Brij Lal (2020-26) (2020-2026),BRIJ LAL (2020-26) (2020-2026),MP_RAJYA_SABHA_BRIJ_LAL__2020_26___2020_2026_,WORK_HASH_13488626677727533114,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,64,63,Kerala,Shri C. Sadanandan Master (2025-31) (2025-2031),Nominated MP,73500000.0,73500000.0,73500000.0,OTHER_WORKS,Kerala,KERALA,STATE_KERALA,Nominated MP,NOMINATED MP,NOM_NOMINATED_MP,Shri C. Sadanandan Master (2025-31) (2025-2031),C. SADANANDAN MASTER (2025-31) (2025-2031),MP_RAJYA_SABHA_C__SADANANDAN_MASTER__2025_31___2025_2031_,WORK_HASH_8549881021141370182,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,65,64,Maharashtra,Shri Chandrakant Damodar Handore (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Chandrakant Damodar Handore (2024-30) (2024-2030),CHANDRAKANT DAMODAR HANDORE (2024-30) (2024-2030),MP_RAJYA_SABHA_CHANDRAKANT_DAMODAR_HANDORE__2024_30___2024_2030_,WORK_HASH_3923170524960161496,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,66,65,Jammu And Kashmir,Shri Chowdry Mohammad Ramzan (2025-31) (2025-2031),Elected MP,73500000.0,73500000.0,73500000.0,OTHER_WORKS,Jammu And Kashmir,JAMMU AND KASHMIR,STATE_JAMMU_AND_KASHMIR,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Chowdry Mohammad Ramzan (2025-31) (2025-2031),CHOWDRY MOHAMMAD RAMZAN (2025-31) (2025-2031),MP_RAJYA_SABHA_CHOWDRY_MOHAMMAD_RAMZAN__2025_31___2025_2031_,WORK_HASH_12878375120537835935,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,67,66,Tamil Nadu,Shri Christopher Manickam (2026-32) (2026-2032),Elected MP,49356476.5,49356476.5,49356476.5,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Christopher Manickam (2026-32) (2026-2032),CHRISTOPHER MANICKAM (2026-32) (2026-2032),MP_RAJYA_SABHA_CHRISTOPHER_MANICKAM__2026_32___2026_2032_,WORK_HASH_16321544221081695798,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,68,67,Rajasthan,Shri Chunnilal Garasiya (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Rajasthan,RAJASTHAN,STATE_RAJASTHAN,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Chunnilal Garasiya (2024-30) (2024-2030),CHUNNILAL GARASIYA (2024-30) (2024-2030),MP_RAJYA_SABHA_CHUNNILAL_GARASIYA__2024_30___2024_2030_,WORK_HASH_15469302500433797093,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,69,68,Tamil Nadu,Shri Constandine Ravindran (2026-32) (2026-2032),Elected MP,49356476.5,49356476.5,49356476.5,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Constandine Ravindran (2026-32) (2026-2032),CONSTANDINE RAVINDRAN (2026-32) (2026-2032),MP_RAJYA_SABHA_CONSTANDINE_RAVINDRAN__2026_32___2026_2032_,WORK_HASH_12893338599324110737,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,70,69,Telangana,Shri Damodar Rao Divakonda (2022-28) (2022-2028),Elected MP,239919406.1,239919406.1,239919406.1,OTHER_WORKS,Telangana,TELANGANA,STATE_TELANGANA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Damodar Rao Divakonda (2022-28) (2022-2028),DAMODAR RAO DIVAKONDA (2022-28) (2022-2028),MP_RAJYA_SABHA_DAMODAR_RAO_DIVAKONDA__2022_28___2022_2028_,WORK_HASH_17806079252583077459,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,71,70,Odisha,Shri Debashish Samantaray (2026-30) (2026-2030),Elected MP,23800006.0,23800006.0,23800006.0,OTHER_WORKS,Odisha,ODISHA,STATE_ODISHA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Debashish Samantaray (2026-30) (2026-2030),DEBASHISH SAMANTARAY (2026-30) (2026-2030),MP_RAJYA_SABHA_DEBASHISH_SAMANTARAY__2026_30___2026_2030_,WORK_HASH_12825531599348899471,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,72,71,West Bengal,Shri Derek O' Brien (2023-29) (2023-2029),Elected MP,171500000.0,171500000.0,171500000.0,OTHER_WORKS,West Bengal,WEST BENGAL,STATE_WEST_BENGAL,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Derek O' Brien (2023-29) (2023-2029),DEREK O' BRIEN (2023-29) (2023-2029),MP_RAJYA_SABHA_DEREK_O__BRIEN__2023_29___2023_2029_,WORK_HASH_2973365582904606628,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,73,72,Chhattisgarh,Shri Devendra Pratap Singh (2024-30) (2024-2030),Elected MP,170837637.8,170837637.8,170837637.8,OTHER_WORKS,Chhattisgarh,CHHATTISGARH,STATE_CHHATTISGARH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Devendra Pratap Singh (2024-30) (2024-2030),DEVENDRA PRATAP SINGH (2024-30) (2024-2030),MP_RAJYA_SABHA_DEVENDRA_PRATAP_SINGH__2024_30___2024_2030_,WORK_HASH_11476678170125098120,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,74,73,Maharashtra,Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028),Elected MP,220383643.1,220383643.1,220383643.1,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028),DHANANJAY BHIMRAO MAHADIK (2022-28) (2022-2028),MP_RAJYA_SABHA_DHANANJAY_BHIMRAO_MAHADIK__2022_28___2022_2028_,WORK_HASH_11655938772466228108,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,75,74,Odisha,Shri Dilip Kumar Ray (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Odisha,ODISHA,STATE_ODISHA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Dilip Kumar Ray (2026-32) (2026-2032),DILIP KUMAR RAY (2026-32) (2026-2032),MP_RAJYA_SABHA_DILIP_KUMAR_RAY__2026_32___2026_2032_,WORK_HASH_18359085632938705824,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,76,75,Sikkim,Shri Dorjee Tshering Lepcha (2024-30) (2024-2030),Elected MP,150170726.1,150170726.1,150170726.1,OTHER_WORKS,Sikkim,SIKKIM,STATE_SIKKIM,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Dorjee Tshering Lepcha (2024-30) (2024-2030),DORJEE TSHERING LEPCHA (2024-30) (2024-2030),MP_RAJYA_SABHA_DORJEE_TSHERING_LEPCHA__2024_30___2024_2030_,WORK_HASH_4564905305796520344,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,77,76,Karnataka,Shri G.C. Chandrashekhar (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Karnataka,KARNATAKA,STATE_KARNATAKA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri G.C. Chandrashekhar (2024-30) (2024-2030),G.C. CHANDRASHEKHAR (2024-30) (2024-2030),MP_RAJYA_SABHA_G_C__CHANDRASHEKHAR__2024_30___2024_2030_,WORK_HASH_12431143030207994749,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,78,77,Rajasthan,Shri Ghanshyam Tiwari (2022-28) (2022-2028),Elected MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Rajasthan,RAJASTHAN,STATE_RAJASTHAN,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Ghanshyam Tiwari (2022-28) (2022-2028),GHANSHYAM TIWARI (2022-28) (2022-2028),MP_RAJYA_SABHA_GHANSHYAM_TIWARI__2022_28___2022_2028_,WORK_HASH_6080223067788759055,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,79,78,Andhra Pradesh,Shri Golla Baburao (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Andhra Pradesh,ANDHRA PRADESH,STATE_ANDHRA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Golla Baburao (2024-30) (2024-2030),GOLLA BABURAO (2024-30) (2024-2030),MP_RAJYA_SABHA_GOLLA_BABURAO__2024_30___2024_2030_,WORK_HASH_3820039565244089618,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,80,79,Gujarat,Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Gujarat,GUJARAT,STATE_GUJARAT,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),GOVINDBHAI LALJIBHAI DHOLAKIA (2024-30) (2024-2030),MP_RAJYA_SABHA_GOVINDBHAI_LALJIBHAI_DHOLAKIA__2024_30___2024_2030_,WORK_HASH_4619733463948196106,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,81,80,Jammu And Kashmir,Shri Gulam Ali (2022-28) (2022-2028),Nominated MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Jammu And Kashmir,JAMMU AND KASHMIR,STATE_JAMMU_AND_KASHMIR,Nominated MP,NOMINATED MP,NOM_NOMINATED_MP,Shri Gulam Ali (2022-28) (2022-2028),GULAM ALI (2022-28) (2022-2028),MP_RAJYA_SABHA_GULAM_ALI__2022_28___2022_2028_,WORK_HASH_7250523772854533193,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,82,81,Jammu And Kashmir,Shri Gurwinder Singh Oberoi (2025-31) (2025-2031),Elected MP,73500000.0,73500000.0,73500000.0,OTHER_WORKS,Jammu And Kashmir,JAMMU AND KASHMIR,STATE_JAMMU_AND_KASHMIR,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Gurwinder Singh Oberoi (2025-31) (2025-2031),GURWINDER SINGH OBEROI (2025-31) (2025-2031),MP_RAJYA_SABHA_GURWINDER_SINGH_OBEROI__2025_31___2025_2031_,WORK_HASH_1810747394824498442,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,83,82,Punjab,Shri Harbhajan Singh (2022-28) (2022-2028),Elected MP,220984094.3,220984094.3,220984094.3,OTHER_WORKS,Punjab,PUNJAB,STATE_PUNJAB,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Harbhajan Singh (2022-28) (2022-2028),HARBHAJAN SINGH (2022-28) (2022-2028),MP_RAJYA_SABHA_HARBHAJAN_SINGH__2022_28___2022_2028_,WORK_HASH_18411567820367728356,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,84,83,Uttar Pradesh,Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,226801049.1,226801049.1,226801049.1,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Hardeep Singh Puri (2020-26) (2020-2026),HARDEEP SINGH PURI (2020-26) (2020-2026),MP_RAJYA_SABHA_HARDEEP_SINGH_PURI__2020_26___2020_2026_,WORK_HASH_12588124411616101773,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,85,84,Kerala,Shri Haris Beeran (2024-30) (2024-2030),Elected MP,122500000.0,122500000.0,122500000.0,OTHER_WORKS,Kerala,KERALA,STATE_KERALA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Haris Beeran (2024-30) (2024-2030),HARIS BEERAN (2024-30) (2024-2030),MP_RAJYA_SABHA_HARIS_BEERAN__2024_30___2024_2030_,WORK_HASH_3772950575827415863,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,86,85,Himachal Pradesh,Shri Harsh Mahajan (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Himachal Pradesh,HIMACHAL PRADESH,STATE_HIMACHAL_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Harsh Mahajan (2024-30) (2024-2030),HARSH MAHAJAN (2024-30) (2024-2030),MP_RAJYA_SABHA_HARSH_MAHAJAN__2024_30___2024_2030_,WORK_HASH_15088258810350818575,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,87,86,West Bengal,Shri Harsh Vardhan Shringla (2025-31) (2025-2031),Nominated MP,73500000.0,73500000.0,73500000.0,OTHER_WORKS,West Bengal,WEST BENGAL,STATE_WEST_BENGAL,Nominated MP,NOMINATED MP,NOM_NOMINATED_MP,Shri Harsh Vardhan Shringla (2025-31) (2025-2031),HARSH VARDHAN SHRINGLA (2025-31) (2025-2031),MP_RAJYA_SABHA_HARSH_VARDHAN_SHRINGLA__2025_31___2025_2031_,WORK_HASH_7179832646708997146,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,88,87,Tamil Nadu,Shri I.S. Inbadurai (2025-31) (2025-2031),Elected MP,89248285.42,89248285.42,89248285.42,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri I.S. Inbadurai (2025-31) (2025-2031),I.S. INBADURAI (2025-31) (2025-2031),MP_RAJYA_SABHA_I_S__INBADURAI__2025_31___2025_2031_,WORK_HASH_12993608391057328541,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,89,88,Tamil Nadu,Shri Ilaiyaraaja (2022-28) (2022-2028),Nominated MP,220563957.1,220563957.1,220563957.1,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Nominated MP,NOMINATED MP,NOM_NOMINATED_MP,Shri Ilaiyaraaja (2022-28) (2022-2028),ILAIYARAAJA (2022-28) (2022-2028),MP_RAJYA_SABHA_ILAIYARAAJA__2022_28___2022_2028_,WORK_HASH_7900123066899660401,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,90,89,Maharashtra,Shri Imran Pratapgarhi (2022-28) (2022-2028),Elected MP,196000000.0,196000000.0,196000000.0,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Imran Pratapgarhi (2022-28) (2022-2028),IMRAN PRATAPGARHI (2022-28) (2022-2028),MP_RAJYA_SABHA_IMRAN_PRATAPGARHI__2022_28___2022_2028_,WORK_HASH_9567154627812515106,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,91,90,Gujarat,Shri Jagat Prakash Nadda (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Gujarat,GUJARAT,STATE_GUJARAT,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Jagat Prakash Nadda (2024-30) (2024-2030),JAGAT PRAKASH NADDA (2024-30) (2024-2030),MP_RAJYA_SABHA_JAGAT_PRAKASH_NADDA__2024_30___2024_2030_,WORK_HASH_286139478383028777,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,92,91,Karnataka,Shri Jaggesh (2022-28) (2022-2028),Elected MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Karnataka,KARNATAKA,STATE_KARNATAKA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Jaggesh (2022-28) (2022-2028),JAGGESH (2022-28) (2022-2028),MP_RAJYA_SABHA_JAGGESH__2022_28___2022_2028_,WORK_HASH_8016526285059700048,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,93,92,Karnataka,Shri Jairam Ramesh (2022-28) (2022-2028),Elected MP,220563957.1,220563957.1,220563957.1,OTHER_WORKS,Karnataka,KARNATAKA,STATE_KARNATAKA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Jairam Ramesh (2022-28) (2022-2028),JAIRAM RAMESH (2022-28) (2022-2028),MP_RAJYA_SABHA_JAIRAM_RAMESH__2022_28___2022_2028_,WORK_HASH_12542746386144709244,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,94,93,Meghalaya,Shri James Pangsang Kongkal Sangma (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Meghalaya,MEGHALAYA,STATE_MEGHALAYA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri James Pangsang Kongkal Sangma (2026-32) (2026-2032),JAMES PANGSANG KONGKAL SANGMA (2026-32) (2026-2032),MP_RAJYA_SABHA_JAMES_PANGSANG_KONGKAL_SANGMA__2026_32___2026_2032_,WORK_HASH_1818043887013829398,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,95,94,Uttar Pradesh,Shri Javed Ali Khan (2022-28) (2022-2028),Elected MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Javed Ali Khan (2022-28) (2022-2028),JAVED ALI KHAN (2022-28) (2022-2028),MP_RAJYA_SABHA_JAVED_ALI_KHAN__2022_28___2022_2028_,WORK_HASH_2624559407636740541,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,96,95,Uttar Pradesh,Shri Jayant Chaudhary (2022-28) (2022-2028),Elected MP,214074707.7,214074707.7,214074707.7,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Jayant Chaudhary (2022-28) (2022-2028),JAYANT CHAUDHARY (2022-28) (2022-2028),MP_RAJYA_SABHA_JAYANT_CHAUDHARY__2022_28___2022_2028_,WORK_HASH_8409760792732006085,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,97,96,Assam,Shri Jogen Mohan (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Assam,ASSAM,STATE_ASSAM,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Jogen Mohan (2026-32) (2026-2032),JOGEN MOHAN (2026-32) (2026-2032),MP_RAJYA_SABHA_JOGEN_MOHAN__2026_32___2026_2032_,WORK_HASH_365259979196028561,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,98,97,Kerala,Shri Jose K. Mani (2024-30) (2024-2030),Elected MP,122500000.0,122500000.0,122500000.0,OTHER_WORKS,Kerala,KERALA,STATE_KERALA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Jose K. Mani (2024-30) (2024-2030),JOSE K. MANI (2024-30) (2024-2030),MP_RAJYA_SABHA_JOSE_K__MANI__2024_30___2024_2030_,WORK_HASH_4150229899566407035,UNKNOWN_FY
